frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma,replicate,sas_rdc_rmsd,selection_rank
37445,1,1.56,1.174,-15.908999999999992,45.274,45.274,39.738,23.829000000000008,10,2.384,8
44855,1,2.027,1.255,-27.599999999999994,76.053,76.053,6.432999999999993,-21.167,10,2.384,9
31818,1,2.581,1.147,23.908999999999992,75.132,75.132,16.930000000000007,40.839,10,2.384,10
48834,1,1.451,1.303,43.733000000000004,85.69999999999999,85.7,40.60900000000001,84.34199999999998,10,2.384,11
46488,1,1.151,0.692,20.406000000000006,65.50200000000001,65.502,-26.881,-6.474999999999994,10,2.384,12
49549,1,1.128,0.898,57.459,-14.11099999999999,14.111,-69.437,-11.978000000000009,10,2.384,13
44320,1,1.456,0.594,-40.40299999999999,91.25400000000002,91.254,27.48599999999999,-12.917000000000002,10,2.384,14
39697,1,1.193,0.738,4.4950000000000045,76.14699999999999,76.147,-30.61699999999999,-26.122000000000014,10,2.384,15
13021,1,1.155,1.09,20.191000000000003,13.955000000000013,13.955,-34.71600000000001,-14.525000000000006,10,2.384,16
18193,1,1.777,0.993,-16.90700000000001,44.518,44.518,1.247000000000014,-15.659999999999997,10,2.384,17
46061,1,0.771,0.967,12.283999999999992,83.23000000000002,83.23,-22.671999999999997,-10.388000000000005,10,2.384,18
49537,1,0.68,1.035,-93.614,7.60499999999999,7.605,84.72199999999998,-8.891999999999996,10,2.384,19
21507,1,0.879,1.178,-5.5020000000000095,22.64699999999999,22.647,-15.330000000000013,-20.831999999999994,10,2.384,20
48861,1,1.48,0.956,33.25200000000001,89.481,89.481,37.327,70.57900000000001,11,2.384,1
46812,1,1.208,0.783,23.762,61.173,61.173,-40.56900000000002,-16.807000000000016,11,2.384,2
35093,1,1.269,0.859,-74.199,-5.524000000000001,5.524,82.726,8.526999999999987,11,2.384,3
44316,1,1.54,0.805,-46.629999999999995,72.14499999999998,72.145,23.521000000000015,-23.10900000000001,11,2.384,4
48780,1,1.443,0.973,44.38300000000001,68.84800000000001,68.848,22.884000000000015,67.267,11,2.384,5
12513,1,1.337,1.118,2.1200000000000045,39.84100000000001,39.841,-29.903999999999996,-27.783999999999992,11,2.384,6
27886,1,0.767,0.998,58.077,10.649000000000001,10.649,-45.25,12.826999999999998,11,2.384,7
