frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma,replicate,sas_rdc_rmsd,selection_rank
23423,1,1.38,1.441,-30.230999999999995,41.709,41.709,-13.057999999999993,-43.28899999999999,10,2.2,16
30498,1,1.032,0.826,40.93799999999999,76.33699999999999,76.337,40.28999999999999,81.22800000000001,10,2.2,17
40186,1,1.511,0.71,13.402999999999992,75.38999999999999,75.39,-66.519,-53.116000000000014,10,2.2,18
14832,1,1.879,0.816,-36.709,93.31600000000003,93.316,21.715000000000003,-14.994,10,2.2,19
38203,1,1.494,1.484,-13.170999999999992,61.57599999999999,61.576,-9.232,-22.40299999999999,10,2.2,20
34928,1,0.979,1.377,-34.497000000000014,69.858,69.858,4.001000000000005,-30.49600000000001,11,2.201,1
842,1,1.97,0.875,32.11500000000001,74.346,74.346,0.3830000000000098,32.49799999999999,11,2.201,2
14942,1,2.307,1.231,-24.47,91.09199999999998,91.092,33.94400000000002,9.47399999999999,11,2.201,3
1130,1,1.105,0.913,18.605999999999995,24.02199999999999,24.022,-37.623999999999995,-19.018,11,2.201,4
33849,1,0.821,1.495,-25.67500000000001,57.26400000000001,57.264,-8.850999999999999,-34.52600000000001,11,2.201,5
30498,1,1.032,0.826,40.93799999999999,76.33699999999999,76.337,40.28999999999999,81.22800000000001,11,2.201,6
38488,1,1.359,0.9,-12.00200000000001,74.119,74.119,-14.546999999999997,-26.549000000000007,11,2.201,7
22713,1,1.184,1.196,-35.76400000000001,33.846000000000004,33.846,-9.593999999999994,-45.358000000000004,11,2.201,8
31281,1,0.775,1.911,47.90899999999999,31.556999999999988,31.557,-93.553,-45.644000000000005,11,2.201,9
190,1,2.787,0.929,13.087999999999994,67.37099999999998,67.371,29.164999999999992,42.252999999999986,11,2.201,10
19840,1,1.189,1.463,-38.754999999999995,40.466999999999985,40.467,0.98599999999999,-37.769000000000005,11,2.201,11
1209,1,1.952,0.905,48.34700000000001,69.82400000000001,69.824,-7.50800000000001,40.839,11,2.201,12
25570,1,1.001,0.955,7.287000000000006,60.06100000000001,60.061,-31.151999999999987,-23.86500000000001,11,2.201,13
26356,1,1.249,1.007,-16.375,19.10499999999999,19.105,-8.593999999999994,-24.968999999999994,11,2.201,14
19103,1,1.443,0.627,-30.85900000000001,65.207,65.207,10.764999999999986,-20.093999999999994,11,2.201,15
11,1,1.662,1.357,22.789999999999992,45.147999999999996,45.148,-3.4509999999999934,19.339,11,2.201,16
17654,1,1.256,1.306,28.793000000000006,21.942000000000007,21.942,-42.27199999999999,-13.478999999999985,11,2.201,17
16987,1,1.293,0.756,0.3509999999999991,59.952,59.952,-22.50399999999999,-22.15299999999999,11,2.201,18
26757,1,2.861,0.926,-6.679000000000002,127.71100000000001,127.711,89.60899999999998,82.93,11,2.201,19
20314,1,1.353,0.899,-32.620000000000005,63.39099999999999,63.391,-23.804000000000002,-56.42399999999999,11,2.201,20
10418,1,1.986,0.796,2.4329999999999927,93.99799999999999,93.998,45.028999999999996,47.46199999999999,12,2.208,1
50393,1,1.354,1.462,-3.4439999999999884,59.14099999999999,59.141,-6.209000000000003,-9.652999999999992,12,2.208,2
1209,1,1.952,0.905,48.34700000000001,69.82400000000001,69.824,-7.50800000000001,40.839,12,2.208,3
39710,1,1.447,0.872,-49.622000000000014,87.161,87.161,21.352000000000004,-28.27000000000001,12,2.208,4
20011,1,1.553,0.572,-19.52799999999999,63.24199999999999,63.242,6.314999999999998,-13.212999999999994,12,2.208,5
33849,1,0.821,1.495,-25.67500000000001,57.26400000000001,57.264,-8.850999999999999,-34.52600000000001,12,2.208,6
40910,1,2.632,0.921,12.433999999999997,60.744,60.744,5.856999999999999,18.290999999999997,12,2.208,7
17654,1,1.256,1.306,28.793000000000006,21.942000000000007,21.942,-42.27199999999999,-13.478999999999985,12,2.208,8
19926,1,1.02,1.537,-40.81900000000002,35.10300000000001,35.103,-3.703000000000003,-44.52199999999999,12,2.208,9
22306,1,1.056,0.918,8.560000000000002,76.76499999999999,76.765,-23.814999999999998,-15.254999999999995,12,2.208,10
40044,1,2.032,1.142,3.0989999999999895,23.736999999999995,23.737,-9.544000000000011,-6.444999999999993,12,2.208,11
23012,1,1.117,1.509,-10.045999999999992,20.585000000000008,20.585,-26.704000000000008,-36.75,12,2.208,12
26757,1,2.861,0.926,-6.679000000000002,127.71100000000001,127.711,89.60899999999998,82.93,12,2.208,13
20314,1,1.353,0.899,-32.620000000000005,63.39099999999999,63.391,-23.804000000000002,-56.42399999999999,12,2.208,14
30498,1,1.032,0.826,40.93799999999999,76.33699999999999,76.337,40.28999999999999,81.22800000000001,12,2.208,15
11139,1,0.957,1.177,51.655,18.406000000000006,18.406,-69.876,-18.221000000000004,12,2.208,16
48471,1,1.052,1.415,-37.196,49.954999999999984,49.955,-2.007000000000005,-39.203,12,2.208,17
1698,1,1.485,1.11,23.308999999999997,50.647999999999996,50.648,-59.037000000000006,-35.72800000000001,12,2.208,18
313,1,1.509,1.387,40.67599999999999,71.971,71.971,-1.4770000000000039,39.19900000000001,12,2.208,19
19103,1,1.443,0.627,-30.85900000000001,65.207,65.207,10.764999999999986,-20.093999999999994,12,2.208,20
49942,1,0.834,1.399,34.887,35.18799999999999,35.188,-54.268,-19.381,13,2.209,1
26032,1,1.117,0.858,-1.5800000000000125,81.56299999999999,81.563,-19.864000000000004,-21.444000000000017,13,2.209,2
44427,1,1.415,1.442,-37.577,49.67599999999999,49.676,4.799000000000007,-32.77799999999999,13,2.209,3
1209,1,1.952,0.905,48.34700000000001,69.82400000000001,69.824,-7.50800000000001,40.839,13,2.209,4
1698,1,1.485,1.11,23.308999999999997,50.647999999999996,50.648,-59.037000000000006,-35.72800000000001,13,2.209,5
20011,1,1.553,0.572,-19.52799999999999,63.24199999999999,63.242,6.314999999999998,-13.212999999999994,13,2.209,6
