frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma,replicate,sas_rdc_rmsd,selection_rank
15962,1,0.899,0.825,-58.64,-10.11099999999999,10.111,74.495,15.855000000000018,11,1.903,7
15960,1,0.909,0.771,-72.543,-9.84899999999999,9.849,83.452,10.908999999999992,11,1.903,8
32288,1,1.693,0.794,-53.771,39.476,39.476,14.644000000000005,-39.12700000000001,11,1.903,9
6031,1,4.271,0.747,59.906000000000006,73.519,73.519,15.211000000000013,75.11700000000002,11,1.903,10
31445,1,1.037,1.079,35.977000000000004,46.81700000000001,46.817,-6.193000000000012,29.783999999999992,11,1.903,11
498,1,1.18,1.021,13.358000000000004,43.745000000000005,43.745,-51.928,-38.56999999999999,11,1.903,12
26186,1,1.567,1.129,-14.310000000000002,57.20600000000002,57.206,-4.939999999999998,-19.25,11,1.903,13
136,1,2.242,0.883,26.501000000000005,68.75900000000001,68.759,-6.778999999999996,19.72200000000001,11,1.903,14
12130,1,1.2,1.198,-3.1289999999999907,52.23599999999999,52.236,-9.413999999999987,-12.543000000000006,11,1.903,15
39404,1,1.08,0.778,-21.698000000000008,94.10899999999998,94.109,-4.038000000000011,-25.73599999999999,11,1.903,16
21292,1,0.819,1.504,-17.64500000000001,56.486999999999995,56.487,-17.865999999999985,-35.510999999999996,11,1.903,17
5148,1,1.507,0.722,-26.538999999999987,62.00999999999999,62.01,2.4610000000000127,-24.078000000000003,11,1.903,18
25302,1,0.869,1.039,78.75999999999999,52.10300000000001,52.103,-66.524,12.23599999999999,11,1.903,19
32294,1,1.395,0.796,-67.565,35.197,35.197,28.068000000000012,-39.497000000000014,11,1.903,20
28890,1,1.256,1.606,-41.14699999999999,52.724999999999994,52.725,0.5819999999999936,-40.565,12,1.907,1
6022,1,4.138,0.804,57.740999999999985,75.63999999999999,75.64,4.925999999999988,62.667,12,1.907,2
15953,1,1.005,0.852,-25.456999999999994,-9.431000000000012,9.431,45.00399999999999,19.546999999999997,12,1.907,3
32215,1,1.111,1.187,-61.144000000000005,25.16900000000001,25.169,20.226,-40.918000000000006,12,1.907,4
7428,1,1.947,0.737,33.792,60.514999999999986,60.515,-20.34700000000001,13.444999999999993,12,1.907,5
15609,1,1.412,1.028,25.596000000000004,62.983000000000004,62.983,22.873999999999995,48.47,12,1.907,6
42521,1,0.854,0.862,-69.465,10.280000000000001,10.28,62.662000000000006,-6.802999999999997,12,1.907,7
