frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma
6777,1,0.964,0.929,41.677,45.194,45.194,-55.607,-13.93
6778,1,1.605,0.738,12.5,53.639,53.639,-36.53,-24.03
6779,1,1.179,0.827,69.203,38.706,38.706,-47.191,22.012
6780,1,0.971,0.829,65.562,40.463,40.463,-42.443,23.119
6781,1,1.045,1.022,56.99,37.158,37.158,-30.457,26.533
6782,1,1.345,0.98,25.289,59.483,59.483,-29.755,-4.4659999999999975
6783,1,1.063,1.051,-0.038,48.469,48.469,-36.854,-36.891999999999996
6784,1,1.202,1.058,24.816,58.956,58.956,-30.539,-5.7230000000000025
6785,1,1.233,1.276,-33.178,63.899,63.899,4.258,-28.919999999999998
6786,1,1.1,1.121,-30.996,63.828,63.828,9.65,-21.345999999999997
6787,1,0.916,0.674,42.93,40.848,40.848,-60.358,-17.427999999999997
6788,1,1.311,1.026,28.954,60.872,60.872,-28.744,0.21000000000000085
6789,1,0.94,1.094,28.461,57.22,57.22,-26.796,1.6649999999999991
6790,1,1.008,0.668,46.517,44.597,44.597,-62.918,-16.400999999999996
6791,1,0.811,1.092,-46.941,17.099,17.099,46.378,-0.5630000000000024
6792,1,1.216,1.018,-31.074,63.853,63.853,-1.177,-32.251000000000005
6793,1,1.043,0.944,-32.238,61.569,61.569,-4.895,-37.132999999999996
6794,1,0.891,0.959,-24.147,7.878,7.878,20.544,-3.602999999999998
6795,1,0.941,0.599,46.954,44.209,44.209,-63.674,-16.72
6796,1,0.866,0.53,46.99,41.899,41.899,-65.1,-18.109999999999992
6797,1,0.831,0.595,45.197,42.454,42.454,-59.692,-14.494999999999997
6798,1,0.81,1.128,-19.378,11.843,11.843,20.619,1.2409999999999997
6799,1,0.743,0.91,-45.229,10.391,10.391,43.387,-1.8419999999999987
6800,1,1.035,0.826,46.412,41.618,41.618,-60.068,-13.655999999999999
6801,1,0.834,1.016,-57.436,7.798,7.798,56.995,-0.4410000000000025
6802,1,1.207,1.179,24.857,31.441,31.441,-3.336,21.521
6803,1,1.128,0.663,22.809,33.986,33.986,1.029,23.838
6804,1,1.035,1.01,-13.419,54.773,54.773,-27.307,-40.726
6805,1,1.108,0.808,-10.324,54.073,54.073,-31.496,-41.82
6806,1,0.748,1.218,-39.145,18.117,18.117,37.979,-1.166000000000004
6807,1,0.855,0.708,40.758,41.463,41.463,-56.564,-15.805999999999997
6808,1,0.86,0.553,39.941,41.692,41.692,-54.174,-14.232999999999997
6809,1,1.146,0.678,25.478,24.152,24.152,5.233,30.711000000000002
6810,1,1.118,0.828,40.785,40.483,40.483,-20.697,20.087999999999997
6811,1,1.316,0.593,26.677,26.637,26.637,-1.32,25.357
6812,1,1.336,1.068,30.727,24.794,24.794,-9.092,21.634999999999998
6813,1,0.87,0.855,-14.055,55.428,55.428,-33.723,-47.778
6814,1,0.585,1.285,-36.213,18.142,18.142,36.635,0.42199999999999704
6815,1,0.911,0.656,41.787,52.85,52.85,-13.859,27.927999999999997
6816,1,0.793,0.928,40.298,53.449,53.449,-13.612,26.686
6817,1,0.81,1.099,40.946,59.851,59.851,-15.463,25.482999999999997
6818,1,1.049,0.769,-18.442,50.774,50.774,-31.07,-49.512
6819,1,0.856,0.735,-22.014,49.873,49.873,-23.499,-45.513
6820,1,1.119,0.645,-35.87,59.804,59.804,-8.804,-44.674
6821,1,1.056,0.742,-25.862,51.293,51.293,-16.533,-42.394999999999996
6822,1,1.156,0.528,44.985,44.987,44.987,-63.435,-18.450000000000003
6823,1,1.269,0.93,39.244,45.476,45.476,-61.139,-21.895000000000003
6824,1,0.889,0.948,25.047,37.997,37.997,-45.854,-20.807
6825,1,0.972,0.998,38.863,38.52,38.52,-63.153,-24.29
6826,1,0.97,0.718,46.582,46.536,46.536,-24.029,22.553
6827,1,1.107,0.734,43.365,41.192,41.192,-68.15,-24.785000000000004
6828,1,1.087,0.649,-35.181,15.353,15.353,34.684,-0.4969999999999999
6829,1,0.877,0.885,-13.088,50.472,50.472,-36.005,-49.093
6830,1,0.952,0.632,-13.797,53.54,53.54,-29.094,-42.891000000000005
6831,1,0.739,0.768,-13.182,53.023,53.023,-29.91,-43.092
6832,1,0.834,0.979,36.259,44.106,44.106,-20.585,15.674
6833,1,1.076,0.855,33.643,45.856,45.856,-49.381,-15.738
6834,1,0.812,1.172,40.04,48.383,48.383,-15.802,24.238
6835,1,0.747,0.893,-7.49,51.84,51.84,-32.388,-39.878
6836,1,1.301,1.863,-26.025,52.35,52.35,15.628,-10.396999999999998
6837,1,0.948,0.668,-9.321,47.32,47.32,-32.069,-41.39
6838,1,1.005,0.728,-47.904,16.5,16.5,47.437,-0.46700000000000585
6839,1,1.268,0.778,1.227,45.274,45.274,-58.36,-57.133
6840,1,1.301,0.862,4.64,52.696,52.696,-61.321,-56.681
6841,1,0.947,1.072,-50.335,21.415,21.415,50.392,0.05700000000000216
6842,1,1.071,0.933,53.321,44.748,44.748,-16.239,37.081999999999994
6843,1,0.911,0.826,6.405,58.979,58.979,-44.294,-37.888999999999996
6844,1,1.211,0.957,50.361,50.482,50.482,-17.13,33.230999999999995
6845,1,0.62,0.745,-33.567,16.367,16.367,32.428,-1.139000000000003
6846,1,0.78,0.861,-41.085,18.504,18.504,35.763,-5.322000000000003
6847,1,0.997,0.627,40.277,49.353,49.353,-21.117,19.16
6848,1,1.214,0.724,35.669,47.879,47.879,-16.979,18.689999999999998
6849,1,0.997,0.994,-35.705,15.406,15.406,36.186,0.48100000000000165
6850,1,1.123,0.81,12.336,51.371,51.371,-65.333,-52.997
6851,1,0.936,0.777,-47.471,21.031,21.031,46.255,-1.215999999999994
6852,1,1.289,1.457,11.964,43.328,43.328,-25.044,-13.08
6853,1,1.253,1.421,5.698,41.754,41.754,-17.362,-11.663999999999998
6854,1,1.143,1.343,10.688,42.643,42.643,-21.521,-10.833
6855,1,1.297,0.909,53.597,45.679,45.679,-65.327,-11.729999999999997
6856,1,0.604,0.78,-41.861,17.238,17.238,35.953,-5.907999999999994
6857,1,1.144,1.542,-11.077,48.322,48.322,-6.864,-17.941
6858,1,1.15,1.592,-7.5,45.347,45.347,-5.106,-12.606
6859,1,1.168,1.347,-4.553,45.616,45.616,-9.09,-13.643
6860,1,1.192,1.457,7.905,48.593,48.593,-15.616,-7.710999999999999
6861,1,0.894,1.058,43.797,51.538,51.538,-17.587,26.209999999999997
6862,1,1.237,0.82,46.036,42.528,42.528,-59.77,-13.734000000000002
6863,1,1.387,1.365,-2.136,54.288,54.288,-1.184,-3.3200000000000003
6864,1,1.188,0.852,-1.285,44.167,44.167,-49.104,-50.388999999999996
6865,1,1.351,0.784,6.125,50.831,50.831,-27.941,-21.816
6866,1,1.223,1.202,42.796,48.698,48.698,-58.407,-15.610999999999997
6867,1,0.989,1.047,45.318,42.25,42.25,-60.421,-15.103000000000002
6868,1,0.715,1.137,-35.915,13.229,13.229,42.433,6.518000000000001
6869,1,1.596,1.174,-12.104,48.342,48.342,0.161,-11.943
6870,1,1.302,0.844,40.26,41.542,41.542,-57.852,-17.592
6871,1,1.199,0.719,36.696,45.303,45.303,-62.665,-25.969
6872,1,1.227,0.764,-9.461,44.847,44.847,-45.554,-55.015
6873,1,1.251,1.0,6.419,45.117,45.117,-35.513,-29.093999999999998
6874,1,1.112,1.014,-13.802,39.208,39.208,-37.346,-51.147999999999996
6875,1,1.379,1.508,3.924,46.364,46.364,-6.979,-3.055
6876,1,1.518,1.562,3.917,48.972,48.972,-9.281,-5.364000000000001
6877,1,1.178,1.44,-8.276,55.46,55.46,-0.7,-8.975999999999999
6878,1,1.349,1.287,-15.967,46.305,46.305,6.307,-9.66
6879,1,1.407,0.835,25.56,44.904,44.904,-56.859,-31.299000000000003
6880,1,1.371,0.932,31.741,47.201,47.201,-58.327,-26.586
6881,1,0.658,1.155,33.564,54.172,54.172,-5.905,27.659
6882,1,0.769,0.885,32.216,54.812,54.812,-2.284,29.932000000000002
6883,1,0.846,0.892,36.113,49.001,49.001,-2.979,33.134
6884,1,1.139,0.968,37.24,48.457,48.457,-55.018,-17.778
6885,1,1.333,0.966,21.742,58.156,58.156,-51.532,-29.789999999999996
6886,1,1.514,1.571,-5.565,52.591,52.591,-8.22,-13.785
6887,1,1.808,1.578,2.874,54.702,54.702,-16.278,-13.403999999999998
6888,1,1.085,1.112,15.449,57.597,57.597,-49.982,-34.533
6889,1,1.318,1.073,54.625,35.222,35.222,-67.666,-13.040999999999997
6890,1,1.081,1.295,48.892,46.552,46.552,-66.939,-18.04699999999999
6891,1,0.877,0.715,39.193,37.67,37.67,-53.181,-13.988
6892,1,1.133,0.624,18.044,51.09,51.09,-53.189,-35.144999999999996
6893,1,1.212,0.778,24.189,52.736,52.736,-62.391,-38.202
6894,1,1.16,0.762,26.737,51.363,51.363,-59.633,-32.896
6895,1,1.206,0.422,28.047,36.413,36.413,-44.343,-16.296000000000003
6896,1,1.362,0.804,19.131,50.871,50.871,-53.044,-33.913
6897,1,1.578,1.198,-17.35,34.965,34.965,-7.779,-25.129
6898,1,1.085,0.634,27.432,36.58,36.58,-49.104,-21.672
6899,1,1.134,0.403,22.24,40.536,40.536,-38.77,-16.530000000000005
6900,1,1.408,0.755,28.028,52.685,52.685,-58.679,-30.651000000000003
6901,1,1.325,0.668,26.667,47.562,47.562,-56.319,-29.652
6902,1,1.172,0.764,49.797,37.727,37.727,-45.219,4.577999999999996
6903,1,0.618,1.427,20.43,39.005,39.005,-63.548,-43.118
6904,1,1.359,0.714,25.1,43.485,43.485,-44.348,-19.247999999999998
6905,1,1.022,0.739,19.23,42.406,42.406,-38.768,-19.538
6906,1,1.37,0.579,23.449,44.457,44.457,-55.525,-32.07599999999999
6907,1,0.773,1.627,12.755,39.271,39.271,-59.254,-46.498999999999995
6908,1,0.681,1.317,15.739,39.994,39.994,-61.82,-46.081
6909,1,1.268,0.962,44.886,37.078,37.078,-33.125,11.761000000000003
6910,1,1.264,0.919,46.905,36.405,36.405,-40.558,6.347000000000001
6911,1,0.925,1.231,33.027,44.307,44.307,-74.513,-41.486000000000004
6912,1,1.481,1.033,-11.364,35.909,35.909,-7.586,-18.950000000000003
6913,1,1.077,0.782,-5.138,48.564,48.564,-43.991,-49.129
6914,1,1.038,0.706,-7.666,45.506,45.506,-44.194,-51.86
6915,1,1.034,0.682,26.223,46.851,46.851,-60.168,-33.945
6916,1,1.191,0.875,18.629,45.248,45.248,-51.636,-33.007000000000005
6917,1,0.938,0.745,17.065,44.32,44.32,-54.455,-37.39
6918,1,1.128,0.757,19.796,40.906,40.906,-58.066,-38.27
6919,1,0.799,1.004,43.692,38.976,38.976,-21.799,21.893
6920,1,1.158,0.756,49.596,41.606,41.606,-31.305,18.290999999999997
6921,1,1.113,1.015,48.774,35.943,35.943,-37.653,11.121000000000002
6922,1,1.137,1.064,10.009,54.742,54.742,-44.178,-34.169
6923,1,0.785,1.542,34.371,47.764,47.764,-75.995,-41.624
6924,1,1.346,0.766,23.409,47.97,47.97,-55.249,-31.840000000000003
6925,1,1.217,0.86,19.298,47.23,47.23,-54.22,-34.922
6926,1,0.874,0.738,49.742,35.141,35.141,-29.903,19.839
6927,1,0.987,1.092,46.627,39.127,39.127,-30.2,16.427000000000003
6928,1,0.927,1.423,35.635,46.66,46.66,-76.178,-40.543
6929,1,1.416,0.91,38.599,35.088,35.088,-26.406,12.192999999999998
6930,1,1.287,0.811,48.244,38.975,38.975,-38.273,9.970999999999997
6931,1,1.34,0.506,21.363,40.684,40.684,-61.003,-39.64
6932,1,1.289,0.584,13.977,52.091,52.091,-50.024,-36.047
6933,1,1.47,0.576,10.188,48.863,48.863,-49.101,-38.913
6934,1,1.173,0.724,16.729,51.207,51.207,-51.805,-35.076
6935,1,0.91,0.728,52.615,46.602,46.602,-72.959,-20.344
6936,1,0.945,0.833,-6.761,50.805,50.805,-42.383,-49.144000000000005
6937,1,1.145,0.845,-5.47,58.654,58.654,-43.791,-49.260999999999996
6938,1,1.033,0.808,-5.498,59.3,59.3,-43.397,-48.894999999999996
6939,1,1.157,0.827,-7.866,59.378,59.378,-41.434,-49.3
6940,1,1.201,0.589,15.849,51.847,51.847,-57.964,-42.114999999999995
6941,1,1.081,0.666,18.647,50.62,50.62,-57.17,-38.523
6942,1,1.229,0.939,25.158,48.498,48.498,-64.023,-38.864999999999995
6943,1,1.435,1.022,-35.134,40.26,40.26,-15.674,-50.808
6944,1,1.625,1.107,-32.633,40.511,40.511,-21.023,-53.656000000000006
6945,1,0.835,1.171,-12.157,36.881,36.881,-35.113,-47.269999999999996
6946,1,0.919,0.892,69.965,37.801,37.801,-53.745,16.220000000000006
6947,1,1.094,0.544,16.297,41.137,41.137,-50.796,-34.498999999999995
6948,1,1.202,0.526,10.621,40.991,40.991,-45.387,-34.766
6949,1,1.166,1.618,9.517,31.59,31.59,-55.146,-45.629000000000005
6950,1,0.731,1.449,13.53,27.73,27.73,-61.099,-47.568999999999996
6951,1,1.197,0.808,18.999,48.855,48.855,-56.2,-37.20100000000001
6952,1,1.16,0.68,-3.489,55.774,55.774,-45.485,-48.974
6953,1,0.876,1.284,9.522,37.516,37.516,-55.248,-45.726
6954,1,1.125,1.072,0.454,53.906,53.906,-47.295,-46.841
6955,1,1.03,1.551,-5.177,32.377,32.377,-40.416,-45.592999999999996
6956,1,0.827,1.565,4.326,36.906,36.906,-52.378,-48.052
6957,1,1.261,1.055,-2.256,44.017,44.017,-45.399,-47.655
6958,1,0.674,0.733,63.153,38.917,38.917,-28.401,34.751999999999995
6959,1,1.182,1.091,-4.87,36.109,36.109,-45.196,-50.065999999999995
6960,1,1.091,0.65,28.421,51.254,51.254,-51.121,-22.700000000000003
6961,1,1.199,0.907,-7.035,54.027,54.027,-33.368,-40.403000000000006
6962,1,0.904,1.322,17.857,41.372,41.372,-68.994,-51.137
6963,1,1.108,0.598,-6.814,48.923,48.923,-36.666,-43.48
6964,1,1.159,1.224,-0.256,36.661,36.661,-53.863,-54.119
6965,1,1.205,1.036,6.107,36.252,36.252,-59.697,-53.59
6966,1,1.255,0.667,-1.971,48.806,48.806,-36.424,-38.394999999999996
6967,1,1.18,0.74,-9.023,46.0,46.0,-32.117,-41.14
6968,1,0.941,0.687,29.651,48.946,48.946,-59.828,-30.177000000000003
6969,1,0.906,0.818,30.977,50.417,50.417,-61.325,-30.348000000000003
6970,1,0.988,0.592,70.229,40.222,40.222,-48.533,21.695999999999998
6971,1,1.154,0.709,25.856,54.167,54.167,-47.087,-21.231
6972,1,1.177,0.771,28.058,58.407,58.407,-47.104,-19.046
6973,1,1.074,1.013,22.138,57.004,57.004,-46.425,-24.286999999999995
6974,1,0.946,1.159,6.697,5.44,5.44,-8.468,-1.771
6975,1,0.862,1.004,7.108,8.621,8.621,-10.847,-3.739
6976,1,0.938,0.768,57.842,37.585,37.585,-32.8,25.042
6977,1,0.868,0.804,52.187,39.318,39.318,-29.651,22.535999999999998
6978,1,0.82,1.038,63.747,50.082,50.082,-48.571,15.176000000000002
6979,1,0.7,1.288,60.74,49.9,49.9,-47.664,13.076
6980,1,1.162,0.608,36.336,36.638,36.638,-21.23,15.105999999999998
6981,1,0.795,1.335,54.76,46.395,46.395,-45.097,9.662999999999997
6982,1,1.041,1.076,-37.137,56.063,56.063,5.704,-31.433
6983,1,1.033,0.857,-34.344,54.888,54.888,5.356,-28.988
6984,1,1.136,0.793,23.059,59.391,59.391,-45.596,-22.536999999999995
6985,1,1.097,0.913,46.964,32.883,32.883,-37.43,9.533999999999999
6986,1,1.047,0.637,42.568,31.692,31.692,-38.76,3.808
6987,1,1.459,0.602,-11.856,52.147,52.147,-10.682,-22.538
6988,1,1.294,0.828,12.306,66.407,66.407,-41.075,-28.769000000000005
6989,1,1.108,0.793,38.982,31.574,31.574,-29.048,9.934000000000001
6990,1,0.945,0.823,38.359,30.295,30.295,-29.758,8.601000000000003
6991,1,1.154,0.948,-22.563,60.729,60.729,-6.854,-29.416999999999998
6992,1,1.053,0.755,-27.435,63.037,63.037,-6.455,-33.89
6993,1,1.12,0.888,-15.061,61.197,61.197,-12.206,-27.267
6994,1,1.182,0.779,-15.418,59.189,59.189,-13.503,-28.921
6995,1,1.242,1.023,-21.552,61.671,61.671,-8.323,-29.875
6996,1,1.498,1.001,-22.229,60.53,60.53,-7.358,-29.587
6997,1,1.093,0.833,15.105,65.3,65.3,-49.329,-34.224000000000004
6998,1,1.135,0.832,18.533,61.829,61.829,-46.038,-27.504999999999995
6999,1,1.052,0.685,-26.273,60.564,60.564,-4.281,-30.554
7000,1,1.013,0.891,-18.465,58.603,58.603,-10.796,-29.261
7001,1,1.218,0.837,25.542,57.219,57.219,-52.569,-27.027
7002,1,1.114,0.774,-15.723,64.108,64.108,-19.604,-35.327
7003,1,1.051,0.791,-24.768,63.671,63.671,-9.461,-34.229
7004,1,1.084,0.819,43.035,39.148,39.148,-39.204,3.830999999999996
7005,1,0.973,0.805,-32.469,67.61,67.61,-4.505,-36.974000000000004
7006,1,0.842,0.882,-34.541,9.129,9.129,32.795,-1.7459999999999951
7007,1,1.075,1.072,44.086,42.584,42.584,-33.136,10.949999999999996
7008,1,1.095,0.961,45.356,49.698,49.698,-32.989,12.367000000000004
7009,1,0.747,0.719,-33.513,14.085,14.085,33.188,-0.32499999999999574
7010,1,0.949,1.037,44.732,46.955,46.955,-31.824,12.907999999999998
7011,1,1.237,0.539,43.693,38.884,38.884,-46.497,-2.804000000000002
7012,1,0.709,1.092,46.422,48.39,48.39,-29.219,17.202999999999996
7013,1,0.882,1.11,40.388,47.4,47.4,-26.271,14.116999999999997
7014,1,0.998,0.642,42.287,36.912,36.912,-49.121,-6.834000000000003
7015,1,0.693,0.871,-36.145,13.425,13.425,34.151,-1.9939999999999998
7016,1,0.901,0.626,56.888,57.817,57.817,-69.849,-12.961000000000006
7017,1,0.88,1.147,-44.607,5.933,5.933,43.204,-1.4029999999999987
7018,1,0.773,0.904,-28.141,6.555,6.555,25.126,-3.014999999999997
7019,1,0.858,1.028,-24.218,9.284,9.284,21.102,-3.1159999999999997
7020,1,0.852,1.121,-28.829,12.607,12.607,27.347,-1.4819999999999993
7021,1,1.027,1.013,-2.129,53.991,53.991,-27.533,-29.662000000000003
7022,1,0.787,1.16,-54.938,7.202,7.202,54.741,-0.19700000000000273
7023,1,0.54,0.995,-1.47,5.904,5.904,1.626,0.15599999999999992
7024,1,0.99,0.746,54.285,34.73,34.73,-56.544,-2.2590000000000003
7025,1,0.876,0.655,52.85,36.306,36.306,-54.565,-1.7149999999999963
7026,1,1.003,0.94,15.07,62.334,62.334,-50.816,-35.746
7027,1,0.944,1.054,8.412,4.839,4.839,-6.592,1.8200000000000012
7028,1,0.981,1.031,5.346,4.656,4.656,-3.51,1.8360000000000003
7029,1,1.299,0.857,-0.517,47.314,47.314,-27.44,-27.957
7030,1,1.05,0.833,48.418,43.493,43.493,-69.746,-21.327999999999996
7031,1,1.135,1.049,15.369,61.095,61.095,-44.517,-29.148000000000003
7032,1,1.12,0.887,17.558,54.045,54.045,-51.877,-34.319
7033,1,0.973,1.062,-5.345,12.395,12.395,6.427,1.0819999999999999
7034,1,1.204,0.893,17.107,57.403,57.403,-50.13,-33.023
7035,1,1.085,1.019,36.888,35.19,35.19,-36.654,0.23399999999999466
7036,1,1.005,1.029,-11.835,46.383,46.383,-23.618,-35.453
7037,1,1.351,0.812,29.524,61.336,61.336,-49.865,-20.341
7038,1,1.275,0.596,-15.105,46.475,46.475,-27.603,-42.708
7039,1,1.073,0.514,25.281,44.107,44.107,-26.88,-1.5990000000000002
7040,1,0.92,0.526,29.279,42.143,42.143,-28.32,0.9589999999999996
7041,1,1.186,0.933,-16.473,50.809,50.809,-18.495,-34.968
7042,1,0.913,0.886,27.459,45.679,45.679,-24.028,3.431000000000001
7043,1,0.937,0.707,30.444,42.847,42.847,-25.204,5.239999999999998
7044,1,1.428,0.66,28.437,49.53,49.53,-55.702,-27.264999999999997
7045,1,1.067,0.812,52.787,58.54,58.54,-67.854,-15.067
7046,1,0.588,0.79,-42.665,21.084,21.084,39.028,-3.6370000000000005
7047,1,1.278,0.639,26.349,56.695,56.695,-50.402,-24.053
7048,1,0.898,1.026,56.226,54.792,54.792,-69.647,-13.421000000000006
7049,1,0.954,1.1,53.603,49.314,49.314,-67.411,-13.808
7050,1,1.133,0.76,26.148,41.644,41.644,-25.337,0.8109999999999999
7051,1,1.323,0.906,53.433,59.732,59.732,-66.661,-13.228000000000002
7052,1,1.298,1.029,33.333,38.778,38.778,-26.872,6.4609999999999985
7053,1,1.26,0.572,28.971,38.214,38.214,-26.803,2.1679999999999993
7054,1,0.989,1.395,-27.319,36.593,36.593,-20.474,-47.793
7055,1,1.16,0.669,19.524,55.259,55.259,-54.797,-35.272999999999996
7056,1,0.999,0.693,21.769,48.707,48.707,-59.124,-37.355000000000004
7057,1,1.296,1.027,59.805,41.679,41.679,-74.806,-15.000999999999998
7058,1,1.167,1.565,-32.975,31.494,31.494,-14.836,-47.811
7059,1,0.85,1.543,-22.554,35.654,35.654,-23.985,-46.539
7060,1,0.977,1.572,-23.544,37.877,37.877,-22.97,-46.513999999999996
7061,1,0.991,0.767,27.925,53.708,53.708,-56.882,-28.956999999999997
7062,1,0.849,0.978,-49.23,17.754,17.754,43.649,-5.580999999999996
7063,1,0.936,0.819,-57.062,19.247,19.247,51.676,-5.385999999999996
7064,1,0.953,0.787,-42.76,16.777,16.777,41.104,-1.6559999999999988
7065,1,1.139,0.79,-47.764,18.273,18.273,47.9,0.13599999999999568
7066,1,1.122,1.003,-51.0,13.594,13.594,51.871,0.8710000000000022
7067,1,1.017,0.917,-38.127,16.384,16.384,39.719,1.5919999999999987
7068,1,1.132,0.875,28.661,50.468,50.468,-55.252,-26.591
7069,1,1.107,0.941,55.46,33.986,33.986,-47.974,7.486000000000004
7070,1,1.228,0.617,23.733,56.364,56.364,-50.791,-27.057999999999996
7071,1,1.117,1.02,64.902,33.541,33.541,-45.218,19.683999999999997
7072,1,1.089,0.689,31.171,54.441,54.441,-48.656,-17.485
7073,1,0.938,1.098,65.074,36.671,36.671,-43.804,21.269999999999996
7074,1,0.755,0.846,57.033,37.286,37.286,-36.448,20.585
7075,1,0.884,0.797,-38.848,17.444,17.444,34.877,-3.9709999999999965
7076,1,0.774,0.857,-39.541,15.438,15.438,36.87,-2.6709999999999994
7077,1,0.616,0.855,-40.259,16.532,16.532,39.267,-0.9919999999999973
7078,1,0.758,0.795,49.665,32.783,32.783,-38.633,11.031999999999996
7079,1,0.831,1.378,-11.167,44.795,44.795,-29.201,-40.368
7080,1,0.759,0.784,45.007,29.676,29.676,-38.128,6.878999999999998
7081,1,1.267,1.023,-0.905,68.309,68.309,-25.893,-26.798000000000002
7082,1,1.17,0.713,30.239,50.022,50.022,-61.625,-31.386
7083,1,0.784,1.405,-21.504,48.247,48.247,-14.615,-36.119
7084,1,0.896,1.447,-23.264,49.324,49.324,-14.25,-37.513999999999996
7085,1,0.967,1.509,-18.911,45.077,45.077,-16.799,-35.71
7086,1,0.916,1.49,-24.533,47.736,47.736,-9.764,-34.297
7087,1,1.017,1.383,-24.552,46.532,46.532,-10.211,-34.763
7088,1,0.81,0.944,46.378,39.973,39.973,-56.292,-9.914000000000001
7089,1,0.827,0.756,48.545,38.11,38.11,-57.452,-8.906999999999996
7090,1,0.627,0.954,-35.787,24.363,24.363,39.294,3.506999999999998
7091,1,1.047,0.577,39.551,40.337,40.337,-47.422,-7.870999999999995
7092,1,0.974,0.828,32.199,44.276,44.276,-40.496,-8.297000000000004
7093,1,0.919,0.848,-19.762,71.207,71.207,-5.322,-25.084
7094,1,0.958,0.922,37.473,44.062,44.062,-40.797,-3.323999999999998
7095,1,1.046,0.896,45.432,37.671,37.671,-50.053,-4.620999999999995
7096,1,0.993,0.97,44.975,45.177,45.177,-51.986,-7.010999999999996
7097,1,1.277,0.819,34.781,48.063,48.063,-58.496,-23.715000000000003
7098,1,1.33,0.699,33.67,51.944,51.944,-57.799,-24.128999999999998
7099,1,1.126,1.183,81.463,48.792,48.792,-66.727,14.73599999999999
7100,1,1.191,0.766,34.17,54.478,54.478,-59.07,-24.9
7101,1,1.012,0.645,31.096,39.821,39.821,-44.551,-13.455000000000002
7102,1,0.682,1.314,-24.147,54.645,54.645,-11.58,-35.727
7103,1,0.942,0.477,36.517,42.091,42.091,-51.805,-15.287999999999997
7104,1,1.408,1.015,27.884,59.787,59.787,-56.197,-28.313000000000002
7105,1,1.203,0.667,11.432,52.777,52.777,-67.666,-56.233999999999995
7106,1,0.955,0.752,41.218,41.485,41.485,-61.595,-20.376999999999995
7107,1,0.905,1.134,33.269,40.052,40.052,-71.357,-38.088
7108,1,0.983,0.818,36.382,44.907,44.907,-42.337,-5.955000000000005
7109,1,0.855,0.83,38.312,42.542,42.542,-42.155,-3.8430000000000035
7110,1,1.428,0.68,17.006,45.45,45.45,-53.703,-36.697
7111,1,1.528,0.644,16.402,43.255,43.255,-51.871,-35.469
7112,1,1.473,0.59,15.399,49.874,49.874,-51.028,-35.629
7113,1,1.191,0.643,-6.333,57.889,57.889,-15.813,-22.146
7114,1,1.035,0.755,15.375,53.54,53.54,-78.9,-63.525000000000006
7115,1,1.279,1.031,-8.42,59.856,59.856,-16.948,-25.368000000000002
7116,1,1.339,0.877,12.254,56.604,56.604,-51.298,-39.044000000000004
7117,1,1.508,0.792,17.32,58.953,58.953,-51.281,-33.961
7118,1,0.767,0.818,-20.849,71.055,71.055,-7.358,-28.207
7119,1,1.035,0.799,20.25,41.644,41.644,-86.58,-66.33
7120,1,1.423,0.683,22.761,62.465,62.465,-49.889,-27.128000000000004
7121,1,1.277,1.474,13.837,40.998,40.998,-61.45,-47.613
7122,1,0.995,1.435,17.873,40.013,40.013,-59.802,-41.929
7123,1,0.985,0.486,-25.921,72.248,72.248,-6.337,-32.257999999999996
7124,1,0.851,0.826,-35.227,8.387,8.387,31.376,-3.8509999999999955
7125,1,0.859,0.814,-21.044,4.443,4.443,18.779,-2.2650000000000006
7126,1,0.776,0.938,-26.097,70.653,70.653,-0.437,-26.534000000000002
7127,1,0.703,0.895,-10.275,4.532,4.532,4.641,-5.634
7128,1,0.996,0.958,-30.024,64.047,64.047,-1.849,-31.873
7129,1,0.996,0.743,17.044,42.508,42.508,-78.706,-61.662000000000006
7130,1,0.65,1.054,-13.014,6.53,6.53,9.39,-3.6239999999999988
7131,1,0.648,0.924,-14.496,8.084,8.084,7.135,-7.361000000000001
7132,1,1.181,1.13,21.187,63.531,63.531,-47.289,-26.102
7133,1,0.77,0.975,-16.464,9.546,9.546,5.636,-10.828
7134,1,0.543,0.889,-17.231,8.425,8.425,5.818,-11.413000000000002
7135,1,1.112,0.827,39.797,40.731,40.731,-51.761,-11.964000000000006
7136,1,0.969,1.117,-23.132,61.435,61.435,-4.306,-27.438000000000002
7137,1,1.061,0.955,41.3,43.791,43.791,-53.076,-11.776000000000003
7138,1,0.571,1.109,-6.954,8.842,8.842,-3.113,-10.067
7139,1,0.421,1.097,-0.314,8.831,8.831,-8.345,-8.659
7140,1,0.423,1.094,-34.946,11.251,11.251,26.393,-8.552999999999997
7141,1,1.21,0.797,43.767,43.863,43.863,-57.631,-13.863999999999997
7142,1,1.195,0.904,51.056,42.977,42.977,-67.619,-16.563000000000002
7143,1,0.969,0.777,-38.591,77.799,77.799,4.936,-33.655
7144,1,1.051,0.846,-39.235,85.133,85.133,7.275,-31.96
7145,1,1.023,0.999,47.62,50.205,50.205,-66.872,-19.252000000000002
7146,1,1.285,0.891,47.391,49.598,49.598,-61.725,-14.334000000000003
7147,1,1.177,0.816,-5.613,55.489,55.489,-24.823,-30.436
7148,1,0.718,1.025,-45.965,14.369,14.369,36.129,-9.836000000000006
