frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma
9984,1,0.498,0.706,-43.659,28.318,28.318,36.299,-7.359999999999999
9985,1,0.737,0.715,-44.392,17.965,17.965,29.784,-14.608000000000004
9986,1,0.879,0.628,-47.316,27.909,27.909,40.716,-6.600000000000001
9987,1,0.73,0.8,-41.782,43.057,43.057,22.311,-19.470999999999997
9988,1,0.668,0.681,-33.142,22.058,22.058,9.713,-23.429000000000002
9989,1,0.983,0.579,8.288,20.694,20.694,-30.164,-21.876
9990,1,0.643,0.839,-49.058,22.986,22.986,27.468,-21.59
9991,1,0.768,0.834,-34.532,30.665,30.665,24.79,-9.741999999999997
9992,1,0.41,0.599,-28.421,21.85,21.85,13.426,-14.995
9993,1,0.667,0.702,-37.195,20.134,20.134,10.674,-26.521
9994,1,0.497,0.621,-38.137,26.166,26.166,15.775,-22.362000000000002
9995,1,0.868,0.918,-43.471,23.248,23.248,20.43,-23.040999999999997
9996,1,0.696,0.674,-37.539,20.413,20.413,12.856,-24.683
9997,1,1.024,0.728,-51.239,35.142,35.142,38.0,-13.238999999999997
9998,1,0.395,0.483,-21.174,17.0,17.0,-2.173,-23.347
9999,1,0.679,0.456,-38.336,24.038,24.038,10.521,-27.814999999999998
10000,1,0.516,0.79,-49.72,20.048,20.048,32.717,-17.003
10001,1,1.125,0.849,-49.597,40.203,40.203,34.517,-15.079999999999998
10002,1,0.805,0.535,-7.908,27.223,27.223,-28.381,-36.289
10003,1,0.702,0.792,-29.958,17.592,17.592,-2.725,-32.683
10004,1,0.701,0.268,-69.652,25.377,25.377,57.71,-11.942
10005,1,0.624,0.689,-43.015,15.561,15.561,18.774,-24.241
10006,1,0.627,0.808,-44.39,35.298,35.298,18.943,-25.447
10007,1,0.375,0.663,-30.301,27.939,27.939,28.209,-2.0919999999999987
10008,1,0.822,0.639,-31.032,22.375,22.375,10.037,-20.994999999999997
10009,1,0.483,0.781,-41.826,24.343,24.343,27.234,-14.591999999999999
10010,1,0.787,0.696,-26.101,25.378,25.378,-6.439,-32.54
10011,1,0.717,0.807,-47.31,40.046,40.046,27.503,-19.807000000000002
10012,1,0.993,0.786,-53.489,77.962,77.962,26.255,-27.233999999999998
10013,1,0.773,0.809,-34.83,19.22,19.22,22.154,-12.675999999999998
10014,1,0.476,0.749,16.841,9.349,9.349,-29.905,-13.064
10015,1,0.555,0.836,-38.99,47.608,47.608,4.401,-34.589
10016,1,0.693,0.702,-5.311,18.98,18.98,-15.831,-21.142
10017,1,0.452,0.744,-36.125,18.807,18.807,9.685,-26.439999999999998
10018,1,0.663,0.619,-58.303,31.402,31.402,42.666,-15.637
10019,1,0.438,0.575,-36.069,24.387,24.387,13.354,-22.715000000000003
10020,1,0.928,0.728,-21.668,15.742,15.742,4.039,-17.628999999999998
10021,1,0.803,0.659,-47.475,48.582,48.582,36.964,-10.511000000000003
10022,1,0.77,0.593,-84.278,11.099,11.099,67.063,-17.215000000000003
10023,1,0.606,0.738,-23.057,25.165,25.165,4.415,-18.642
10024,1,0.326,0.899,-7.51,45.606,45.606,-4.767,-12.277000000000001
10025,1,0.597,0.469,-11.151,42.085,42.085,-24.266,-35.417
10026,1,0.569,0.589,-42.562,36.17,36.17,21.49,-21.072
10027,1,0.668,0.597,-33.092,32.63,32.63,4.404,-28.688
10028,1,0.357,0.758,34.692,27.363,27.363,-73.756,-39.064
10029,1,0.532,0.4,18.259,9.039,9.039,-46.651,-28.392000000000003
10030,1,0.336,0.599,-31.094,16.472,16.472,11.402,-19.692
10031,1,0.588,0.777,-32.322,28.861,28.861,22.879,-9.443000000000001
10032,1,0.627,0.76,-37.367,25.637,25.637,25.85,-11.516999999999996
10033,1,0.677,0.478,-39.201,31.014,31.014,19.203,-19.998
10034,1,0.376,0.428,-31.341,26.191,26.191,10.628,-20.713
10035,1,0.819,0.816,-25.297,26.607,26.607,6.403,-18.894000000000002
10036,1,0.619,0.645,-43.042,15.372,15.372,35.138,-7.9040000000000035
10037,1,0.369,0.696,-45.179,23.238,23.238,35.492,-9.687000000000005
10038,1,0.436,0.423,-36.704,31.683,31.683,13.365,-23.339
10039,1,0.738,0.603,-18.803,34.781,34.781,-0.477,-19.28
10040,1,1.071,0.598,-67.073,33.161,33.161,31.979,-35.093999999999994
10041,1,0.653,0.73,-38.557,24.446,24.446,20.36,-18.197000000000003
10042,1,0.588,0.733,-21.516,21.079,21.079,16.502,-5.013999999999999
10043,1,0.907,0.72,-59.457,43.563,43.563,39.906,-19.551000000000002
10044,1,0.703,0.548,-40.786,27.464,27.464,21.259,-19.527
10045,1,0.631,0.434,-63.336,23.167,23.167,38.19,-25.146
10046,1,0.558,0.647,-37.282,22.615,22.615,23.673,-13.608999999999998
10047,1,0.522,0.677,2.029,16.412,16.412,-33.815,-31.785999999999998
10048,1,0.631,0.604,-37.281,46.919,46.919,46.875,9.594000000000001
10049,1,0.764,0.704,-46.404,30.001,30.001,24.82,-21.584000000000003
10050,1,0.685,0.665,-37.941,21.739,21.739,26.101,-11.840000000000003
10051,1,0.772,0.888,-52.793,43.858,43.858,37.57,-15.222999999999999
10052,1,0.596,0.453,-52.354,24.566,24.566,25.334,-27.02
10053,1,0.469,0.823,-33.592,53.754,53.754,-5.345,-38.937
10054,1,0.714,0.603,-17.326,15.062,15.062,0.526,-16.8
10055,1,0.587,0.972,-26.543,38.082,38.082,14.08,-12.463
10056,1,0.38,0.555,-40.55,19.543,19.543,30.104,-10.445999999999998
10057,1,0.74,0.636,-63.931,24.593,24.593,43.014,-20.916999999999994
10058,1,0.531,0.839,-48.214,38.07,38.07,42.459,-5.7549999999999955
10059,1,1.16,0.785,-52.881,54.625,54.625,37.603,-15.277999999999999
10060,1,0.876,1.093,-44.538,52.806,52.806,12.398,-32.14
10061,1,0.581,0.84,-50.97,25.359,25.359,43.475,-7.494999999999997
10062,1,0.659,0.937,-31.526,26.694,26.694,24.148,-7.378
10063,1,0.579,0.624,-28.034,27.801,27.801,13.686,-14.347999999999999
10064,1,0.589,0.558,-50.147,19.396,19.396,23.709,-26.438
10065,1,0.545,0.554,-35.689,23.841,23.841,9.938,-25.750999999999998
10066,1,0.65,0.84,-71.747,22.584,22.584,44.045,-27.701999999999998
10067,1,0.476,0.268,-44.131,12.973,12.973,28.922,-15.209
10068,1,0.422,0.647,-25.683,18.477,18.477,15.149,-10.534
10069,1,0.678,0.418,-32.482,25.45,25.45,15.591,-16.891
10070,1,0.323,0.674,-21.408,22.972,22.972,-13.853,-35.261
10071,1,0.719,0.445,-54.209,23.326,23.326,45.169,-9.040000000000006
10072,1,0.391,0.729,-16.927,19.333,19.333,-9.168,-26.095
10073,1,0.694,0.805,-24.712,28.004,28.004,-0.021,-24.733
10074,1,0.483,0.804,-14.348,12.705,12.705,-9.624,-23.972
10075,1,0.656,0.429,-22.311,25.485,25.485,-13.927,-36.238
10076,1,0.584,0.765,-36.679,21.154,21.154,21.584,-15.095000000000002
10077,1,0.616,0.5,-31.744,15.759,15.759,14.901,-16.843
10078,1,0.588,0.831,-21.993,32.39,32.39,6.345,-15.648
10079,1,0.657,0.552,-40.082,34.727,34.727,15.442,-24.64
10080,1,0.7,0.828,-49.571,30.585,30.585,28.045,-21.525999999999996
10081,1,0.713,0.79,-35.316,21.798,21.798,35.561,0.24499999999999744
10082,1,0.78,0.658,-41.294,21.521,21.521,16.884,-24.409999999999997
10083,1,0.767,0.609,-38.324,29.531,29.531,10.931,-27.393
10084,1,0.247,0.377,-5.549,19.645,19.645,-14.134,-19.683
10085,1,0.565,0.545,-40.652,36.486,36.486,22.502,-18.150000000000002
10086,1,0.506,0.479,-75.098,20.113,20.113,44.203,-30.894999999999996
10087,1,0.651,0.685,-2.315,3.713,3.713,-21.542,-23.857000000000003
10088,1,0.785,0.498,-41.649,34.235,34.235,-2.107,-43.756
10089,1,0.365,0.393,-22.43,19.494,19.494,1.364,-21.066
10090,1,0.388,0.578,-30.023,19.082,19.082,6.938,-23.085
10091,1,0.691,0.819,-40.566,23.278,23.278,6.858,-33.708000000000006
10092,1,0.444,0.546,-23.547,18.966,18.966,-1.182,-24.729
10093,1,0.738,0.742,-53.344,23.575,23.575,30.299,-23.045
10094,1,0.596,0.621,-44.74,34.466,34.466,39.343,-5.3969999999999985
10095,1,0.513,0.555,34.322,20.589,20.589,-58.067,-23.744999999999997
10096,1,0.438,0.651,-35.518,42.459,42.459,15.683,-19.835
10097,1,0.511,0.787,-38.985,38.27,38.27,22.489,-16.496
10098,1,0.776,0.935,-30.934,34.988,34.988,6.853,-24.081000000000003
10099,1,0.637,0.564,-12.856,23.619,23.619,-9.98,-22.836
10100,1,0.651,0.753,-39.425,34.0,34.0,19.375,-20.049999999999997
10101,1,0.379,0.663,-11.343,28.975,28.975,3.185,-8.158
10102,1,0.695,0.521,-22.051,16.231,16.231,-3.968,-26.019
10103,1,0.597,0.715,-20.888,14.775,14.775,-5.186,-26.074
10104,1,0.65,0.567,-53.207,17.848,17.848,28.535,-24.672
10105,1,0.351,0.62,-10.499,22.584,22.584,-12.178,-22.677
10106,1,0.861,0.882,-33.362,20.658,20.658,15.43,-17.932000000000002
10107,1,0.766,0.788,-56.508,29.77,29.77,31.81,-24.698000000000004
10108,1,0.933,0.708,-47.641,17.858,17.858,28.14,-19.500999999999998
10109,1,0.827,0.775,-45.009,37.993,37.993,36.958,-8.051000000000002
10110,1,0.384,0.629,-31.582,19.774,19.774,18.704,-12.878
10111,1,0.571,0.741,-35.572,20.127,20.127,21.86,-13.712000000000003
10112,1,0.97,0.895,-46.52,29.321,29.321,8.11,-38.410000000000004
10113,1,0.658,0.465,-40.14,33.701,33.701,19.601,-20.539
10114,1,0.999,0.7,-44.284,19.796,19.796,21.53,-22.753999999999998
10115,1,0.819,0.87,-62.48,21.933,21.933,47.554,-14.925999999999995
10116,1,0.808,0.835,17.241,3.806,3.806,-42.722,-25.481
10117,1,0.486,0.672,-30.162,30.202,30.202,1.727,-28.435
10118,1,0.946,0.682,-52.382,35.173,35.173,17.216,-35.166
10119,1,0.555,0.759,-30.421,11.038,11.038,5.906,-24.515
10120,1,0.589,0.78,-12.39,26.982,26.982,-0.812,-13.202
10121,1,0.835,0.575,-43.405,33.474,33.474,19.805,-23.6
10122,1,0.698,1.03,-45.992,45.28,45.28,34.293,-11.698999999999998
10123,1,0.553,0.663,-34.062,31.792,31.792,18.226,-15.835999999999999
10124,1,0.561,0.663,-23.329,20.728,20.728,1.121,-22.208000000000002
10125,1,0.663,0.624,-33.808,9.045,9.045,9.132,-24.676000000000002
10126,1,0.658,0.89,-29.609,37.507,37.507,2.794,-26.815
10127,1,0.568,0.722,-2.714,11.501,11.501,-24.659,-27.372999999999998
10128,1,0.826,0.771,-54.001,13.696,13.696,31.274,-22.726999999999997
10129,1,0.463,0.688,-14.335,15.548,15.548,-10.933,-25.268
10130,1,0.407,0.578,-39.678,23.829,23.829,19.817,-19.860999999999997
10131,1,0.61,0.722,-29.683,24.836,24.836,15.148,-14.535
10132,1,0.69,0.788,-42.871,39.627,39.627,14.765,-28.106
10133,1,0.489,0.486,-10.114,17.816,17.816,-2.339,-12.453000000000001
10134,1,0.461,0.736,18.855,20.587,20.587,-43.186,-24.331
10135,1,0.691,0.825,-26.314,28.113,28.113,22.322,-3.992000000000001
10136,1,0.642,0.969,-17.872,20.051,20.051,-0.232,-18.104
10137,1,0.759,0.671,-57.786,33.713,33.713,36.672,-21.114000000000004
10138,1,0.354,0.638,-35.143,21.367,21.367,20.331,-14.812000000000001
10139,1,0.659,0.798,-46.974,33.751,33.751,26.107,-20.866999999999997
10140,1,0.437,0.474,46.258,12.276,12.276,-58.466,-12.207999999999998
10141,1,0.432,0.715,-49.287,12.496,12.496,25.297,-23.99
10142,1,0.537,0.702,-32.959,21.493,21.493,9.495,-23.464000000000006
10143,1,0.965,0.82,-54.784,58.912,58.912,31.569,-23.215
10144,1,0.854,0.642,-64.933,22.242,22.242,47.14,-17.793000000000006
10145,1,0.536,0.828,-39.709,32.441,32.441,16.508,-23.201000000000004
10146,1,0.281,0.579,-17.388,14.839,14.839,4.669,-12.719000000000001
10147,1,0.422,0.375,14.7,7.101,7.101,-35.65,-20.95
10148,1,0.517,0.606,-17.089,18.764,18.764,-1.976,-19.064999999999998
10149,1,0.559,0.55,-37.968,17.739,17.739,22.327,-15.641000000000002
10150,1,0.752,0.809,-44.486,24.418,24.418,36.546,-7.939999999999998
10151,1,0.76,0.649,-46.364,43.189,43.189,20.122,-26.241999999999997
10152,1,0.599,0.88,-16.474,27.298,27.298,-0.48,-16.954
10153,1,0.642,0.771,-20.08,19.012,19.012,0.172,-19.907999999999998
10154,1,0.381,0.458,4.211,15.91,15.91,-29.886,-25.674999999999997
10155,1,0.745,0.745,-41.961,24.307,24.307,18.448,-23.512999999999998
10156,1,0.376,0.861,-21.992,47.118,47.118,7.68,-14.312000000000001
10157,1,0.4,0.824,-34.205,32.97,32.97,7.319,-26.886
10158,1,0.806,0.812,-30.349,23.02,23.02,18.038,-12.311
10159,1,0.548,0.49,-31.236,25.763,25.763,5.284,-25.952
10160,1,0.612,0.77,-34.537,19.71,19.71,16.13,-18.407
10161,1,0.4,0.709,-45.173,22.919,22.919,32.905,-12.268
10162,1,0.356,0.796,-42.124,37.124,37.124,25.842,-16.282000000000004
10163,1,0.459,0.458,-37.631,17.167,17.167,31.215,-6.416
10164,1,0.627,0.711,-8.722,19.322,19.322,-23.705,-32.427
10165,1,0.621,0.573,-54.391,19.725,19.725,46.049,-8.341999999999999
10166,1,0.826,0.894,-26.576,24.341,24.341,12.945,-13.631
10167,1,0.559,0.478,-19.68,11.479,11.479,16.396,-3.283999999999999
10168,1,0.339,0.494,-48.219,23.553,23.553,27.665,-20.554000000000002
10169,1,0.705,0.627,-37.678,22.283,22.283,30.247,-7.430999999999997
10170,1,0.62,0.555,-38.135,19.757,19.757,21.026,-17.108999999999998
10171,1,1.049,0.604,-50.518,45.186,45.186,32.204,-18.314
10172,1,0.669,0.855,-40.391,44.124,44.124,28.874,-11.517
10173,1,0.558,0.475,-36.203,23.991,23.991,11.346,-24.857000000000003
10174,1,0.649,0.488,-29.335,24.351,24.351,7.374,-21.961000000000002
10175,1,0.959,0.887,-52.918,22.515,22.515,34.468,-18.449999999999996
10176,1,0.579,0.799,-42.674,14.313,14.313,20.193,-22.480999999999998
10177,1,0.479,0.599,-29.105,21.271,21.271,18.786,-10.318999999999999
10178,1,0.533,0.626,-8.414,21.17,21.17,1.39,-7.024
10179,1,0.289,0.484,-27.529,14.932,14.932,4.279,-23.25
10180,1,0.714,0.709,-15.367,16.548,16.548,-8.321,-23.688000000000002
10181,1,0.529,0.439,-38.237,31.978,31.978,20.543,-17.694000000000003
10182,1,0.534,0.748,-25.413,11.279,11.279,1.114,-24.299
10183,1,0.902,0.959,-36.936,31.232,31.232,-0.655,-37.591
10184,1,0.434,0.688,-43.633,25.791,25.791,24.58,-19.053000000000004
10185,1,0.601,0.688,-52.402,12.885,12.885,46.234,-6.167999999999999
10186,1,0.447,0.382,-49.705,29.003,29.003,44.41,-5.295000000000002
10187,1,0.618,0.675,-40.319,15.837,15.837,19.987,-20.332000000000004
10188,1,0.858,0.732,-34.899,23.602,23.602,21.147,-13.752000000000002
10189,1,0.699,0.556,-36.752,10.186,10.186,15.141,-21.611000000000004
10190,1,0.697,0.782,-40.38,31.904,31.904,33.516,-6.864000000000004
10191,1,0.561,0.705,-32.688,39.074,39.074,19.44,-13.248000000000001
10192,1,0.648,0.645,-95.439,10.783,10.783,77.984,-17.455
10193,1,0.433,0.657,-36.058,28.521,28.521,22.517,-13.541
10194,1,0.644,0.84,-9.687,16.198,16.198,-20.031,-29.717999999999996
10195,1,0.276,0.411,-3.871,18.424,18.424,-20.076,-23.947
10196,1,0.543,0.723,-18.179,25.637,25.637,3.815,-14.363999999999999
10197,1,0.698,0.533,-45.321,27.474,27.474,29.106,-16.214999999999996
10198,1,0.735,0.739,-45.624,24.377,24.377,21.131,-24.493000000000002
10199,1,0.419,0.67,-43.08,24.237,24.237,19.882,-23.197999999999997
10200,1,0.889,0.739,-37.22,29.735,29.735,15.583,-21.637
10201,1,0.54,0.655,-16.076,28.236,28.236,0.69,-15.386000000000001
10202,1,0.754,0.599,-47.218,23.143,23.143,18.461,-28.757000000000005
10203,1,0.352,0.736,-29.29,21.986,21.986,6.794,-22.496
10204,1,0.597,0.818,-29.609,30.067,30.067,12.92,-16.689
10205,1,1.241,1.12,-54.276,59.684,59.684,44.022,-10.254000000000005
10206,1,0.473,0.865,-26.154,24.27,24.27,3.445,-22.709
10207,1,0.603,0.698,-35.966,29.078,29.078,18.59,-17.376
10208,1,0.743,0.517,-36.774,20.404,20.404,15.413,-21.361
10209,1,0.373,0.679,-18.922,21.593,21.593,5.029,-13.893
10210,1,0.61,0.781,-28.173,42.199,42.199,21.118,-7.055
10211,1,0.58,0.548,-24.459,20.887,20.887,-2.636,-27.095
10212,1,0.797,0.74,-37.249,33.979,33.979,34.169,-3.0800000000000054
10213,1,0.734,0.865,-46.114,32.846,32.846,42.29,-3.823999999999998
10214,1,0.806,0.494,-57.842,30.396,30.396,28.416,-29.426
10215,1,0.461,0.726,-32.146,24.997,24.997,18.395,-13.751000000000001
10216,1,0.669,0.616,-46.072,27.022,27.022,33.677,-12.395000000000003
10217,1,0.618,0.717,-32.971,21.418,21.418,8.473,-24.497999999999998
10218,1,0.547,0.717,-20.73,13.52,13.52,14.136,-6.594000000000001
10219,1,0.623,0.791,-58.206,22.511,22.511,48.6,-9.606000000000002
10220,1,0.601,0.539,-36.028,26.295,26.295,23.709,-12.318999999999999
10221,1,0.6,0.822,-27.436,14.955,14.955,13.542,-13.894
10222,1,0.717,0.807,-32.35,22.208,22.208,25.003,-7.347000000000001
10223,1,0.651,0.674,-16.565,15.215,15.215,-0.972,-17.537000000000003
10224,1,0.533,0.57,-23.324,17.007,17.007,-1.215,-24.539
10225,1,0.602,0.507,-43.518,18.089,18.089,26.528,-16.990000000000002
10226,1,0.553,0.842,-14.114,31.421,31.421,-9.068,-23.182000000000002
10227,1,0.868,0.63,-44.467,57.798,57.798,62.977,18.509999999999998
10228,1,0.59,0.453,-19.527,15.018,15.018,-4.26,-23.787
10229,1,0.502,0.635,-37.448,30.054,30.054,21.654,-15.794
10230,1,0.59,0.85,-19.486,22.728,22.728,6.854,-12.632000000000001
10231,1,0.537,0.394,-26.389,9.762,9.762,11.527,-14.862
10232,1,0.707,0.554,-45.314,24.919,24.919,19.501,-25.813
10233,1,0.615,0.718,-65.876,14.992,14.992,43.223,-22.653000000000006
10234,1,0.448,0.496,-21.977,20.365,20.365,-0.512,-22.489
10235,1,0.505,0.74,-32.516,15.992,15.992,7.943,-24.573
10236,1,0.629,0.646,-36.106,24.719,24.719,10.655,-25.451
10237,1,0.515,0.617,-37.291,26.627,26.627,14.186,-23.104999999999997
10238,1,0.293,0.544,-25.722,22.832,22.832,8.536,-17.186
10239,1,0.602,0.655,-18.424,23.976,23.976,-6.771,-25.195
10240,1,1.242,0.559,-67.758,53.811,53.811,43.289,-24.468999999999994
10241,1,0.953,0.927,-49.974,46.815,46.815,30.063,-19.910999999999998
10242,1,0.759,0.563,-42.295,47.253,47.253,27.194,-15.101000000000003
10243,1,0.322,0.72,-36.625,28.469,28.469,8.058,-28.567
10244,1,0.45,0.384,-39.519,23.688,23.688,25.511,-14.008
10245,1,0.84,0.642,-22.906,20.518,20.518,13.755,-9.150999999999998
10246,1,0.641,0.575,-39.223,23.202,23.202,12.386,-26.837
10247,1,0.623,0.452,-59.241,20.165,20.165,47.083,-12.158000000000001
10248,1,0.504,0.611,-57.983,17.08,17.08,39.478,-18.504999999999995
10249,1,0.947,0.605,-69.945,45.727,45.727,41.023,-28.92199999999999
10250,1,0.777,0.817,-40.56,13.839,13.839,31.545,-9.015
10251,1,0.571,0.668,-48.137,19.387,19.387,36.185,-11.951999999999998
10252,1,0.554,0.754,-34.404,31.232,31.232,18.258,-16.146000000000004
10253,1,0.648,0.78,-17.509,20.108,20.108,-3.132,-20.641000000000002
10254,1,0.686,0.755,-36.865,23.772,23.772,22.079,-14.786000000000001
10255,1,0.396,0.539,25.927,21.385,21.385,-59.457,-33.53
10256,1,0.4,0.498,-48.093,14.533,14.533,26.683,-21.410000000000004
10257,1,0.507,0.566,-60.565,19.304,19.304,36.91,-23.655
10258,1,0.429,0.69,-46.837,22.207,22.207,36.447,-10.39
10259,1,0.869,0.749,-35.947,17.885,17.885,23.118,-12.829000000000004
10260,1,0.723,0.768,-51.209,30.084,30.084,17.524,-33.685
10261,1,0.628,0.427,-49.308,15.903,15.903,46.129,-3.179000000000002
10262,1,0.358,0.409,-31.346,13.809,13.809,22.34,-9.006
10263,1,0.682,0.557,-10.952,10.096,10.096,-6.504,-17.456
10264,1,0.631,0.525,-59.304,36.209,36.209,37.046,-22.258000000000003
10265,1,0.363,0.241,-58.329,14.22,14.22,38.188,-20.141
10266,1,0.76,0.789,-39.423,33.295,33.295,20.392,-19.031000000000002
10267,1,0.555,0.867,-29.955,22.213,22.213,12.014,-17.941
10268,1,0.634,0.541,-16.111,27.984,27.984,-9.365,-25.476
10269,1,0.711,1.16,-30.298,23.651,23.651,15.937,-14.360999999999999
10270,1,0.519,0.799,-49.225,38.558,38.558,26.093,-23.132
10271,1,0.618,0.79,-30.515,33.768,33.768,29.476,-1.0390000000000015
10272,1,0.779,0.602,-32.784,19.496,19.496,12.579,-20.205
10273,1,0.77,0.742,-20.086,21.175,21.175,-11.641,-31.726999999999997
10274,1,0.689,0.672,-49.57,30.592,30.592,13.088,-36.482
10275,1,0.377,0.692,-12.658,15.034,15.034,-8.155,-20.813
10276,1,0.69,0.726,-54.451,55.014,55.014,33.787,-20.664
10277,1,0.399,0.69,-32.108,17.411,17.411,5.738,-26.369999999999997
10278,1,0.628,0.618,-52.339,44.563,44.563,25.579,-26.759999999999998
10279,1,0.366,0.602,-36.187,17.875,17.875,11.968,-24.218999999999998
10280,1,0.905,1.082,-34.462,48.963,48.963,6.237,-28.225
10281,1,0.457,0.571,-18.324,10.934,10.934,-2.566,-20.89
10282,1,0.485,0.666,-60.626,17.207,17.207,58.09,-2.5359999999999943
10283,1,0.531,0.627,-46.31,59.848,59.848,10.063,-36.247
10284,1,0.562,0.818,-46.248,29.641,29.641,27.608,-18.639999999999997
10285,1,0.463,0.693,-45.046,25.027,25.027,25.841,-19.205
10286,1,0.629,0.718,-37.365,14.869,14.869,20.549,-16.816000000000003
10287,1,0.511,0.56,-35.45,24.746,24.746,17.102,-18.348000000000003
10288,1,0.606,0.763,-8.15,8.717,8.717,0.63,-7.5200000000000005
10289,1,0.401,0.611,-49.115,12.174,12.174,27.648,-21.467000000000002
10290,1,0.89,0.586,-41.481,46.864,46.864,41.559,0.07799999999999585
10291,1,0.596,0.447,-8.155,19.331,19.331,-14.876,-23.031
10292,1,0.463,0.922,-49.887,22.759,22.759,28.967,-20.92
10293,1,0.75,0.503,-36.111,29.317,29.317,19.203,-16.907999999999998
10294,1,0.625,0.513,-53.172,36.96,36.96,29.977,-23.194999999999997
10295,1,0.766,0.651,-32.829,24.658,24.658,13.527,-19.302
10296,1,0.326,0.684,-27.421,21.346,21.346,17.972,-9.448999999999998
10297,1,0.654,0.534,-45.541,16.986,16.986,33.982,-11.558999999999997
10298,1,0.5,0.546,-31.789,29.363,29.363,20.131,-11.658000000000001
10299,1,0.801,0.905,1.043,7.817,7.817,-27.975,-26.932000000000002
10300,1,0.849,0.885,-47.423,41.997,41.997,23.947,-23.476000000000003
10301,1,0.825,0.516,-46.797,32.933,32.933,11.054,-35.742999999999995
10302,1,0.954,0.709,-3.979,56.175,56.175,-1.543,-5.522
10303,1,0.826,0.943,-23.471,23.301,23.301,0.894,-22.577
10304,1,0.43,0.679,-19.915,19.177,19.177,-2.916,-22.831
10305,1,0.443,0.73,-18.228,38.865,38.865,-2.959,-21.187
10306,1,0.266,0.621,-19.609,20.327,20.327,-4.948,-24.557000000000002
10307,1,0.591,0.523,-62.557,25.194,25.194,40.372,-22.185000000000002
10308,1,0.951,0.631,-59.351,23.918,23.918,28.397,-30.954
10309,1,0.51,0.595,-24.969,21.839,21.839,23.324,-1.6449999999999996
10310,1,0.629,0.907,-3.048,22.125,22.125,-19.847,-22.895000000000003
10311,1,0.684,0.531,-32.375,29.818,29.818,-2.457,-34.832
10312,1,0.74,0.755,-8.956,19.634,19.634,-13.249,-22.205
10313,1,0.318,0.591,-31.09,19.387,19.387,14.731,-16.359
10314,1,0.556,0.761,-28.663,24.42,24.42,2.194,-26.469
10315,1,0.542,0.822,-22.136,45.129,45.129,23.344,1.208000000000002
10316,1,0.612,0.498,-45.648,25.565,25.565,36.907,-8.741000000000007
10317,1,0.757,0.814,-27.636,28.621,28.621,6.523,-21.113
10318,1,0.667,0.693,-26.871,17.515,17.515,10.609,-16.262
10319,1,0.787,0.665,-31.176,36.63,36.63,20.493,-10.683
10320,1,1.036,0.898,-41.844,36.317,36.317,23.19,-18.654
10321,1,0.409,0.569,-27.02,29.066,29.066,1.033,-25.987
10322,1,0.543,0.691,-50.621,61.152,61.152,43.301,-7.32
10323,1,0.762,0.672,-56.698,24.331,24.331,37.181,-19.517000000000003
10324,1,0.646,0.295,-9.312,18.882,18.882,-7.848,-17.16
10325,1,0.753,0.711,-16.647,15.652,15.652,12.574,-4.072999999999999
10326,1,0.776,0.614,-67.747,50.104,50.104,59.335,-8.411999999999999
10327,1,0.438,0.259,-43.233,19.917,19.917,40.985,-2.2479999999999976
10328,1,0.665,0.78,-9.715,20.424,20.424,-7.902,-17.617
10329,1,0.74,0.821,-22.955,24.333,24.333,10.465,-12.489999999999998
10330,1,0.671,0.532,-44.386,19.965,19.965,30.952,-13.434000000000001
10331,1,0.838,0.646,-62.581,31.515,31.515,38.328,-24.253
10332,1,0.654,0.389,-45.733,21.501,21.501,28.99,-16.743
10333,1,0.613,0.684,-32.843,29.396,29.396,11.367,-21.476000000000003
10334,1,0.518,0.546,-36.715,20.614,20.614,22.596,-14.119000000000003
10335,1,0.523,0.485,-34.305,21.265,21.265,19.261,-15.044
10336,1,0.716,0.642,-32.613,18.557,18.557,13.743,-18.869999999999997
10337,1,0.54,0.675,-19.693,34.723,34.723,-1.868,-21.561
10338,1,0.664,0.93,-31.002,26.441,26.441,8.573,-22.429
10339,1,0.526,0.804,-19.813,16.14,16.14,-4.256,-24.069
10340,1,0.79,0.963,-53.266,25.481,25.481,39.795,-13.470999999999997
10341,1,0.626,0.665,-29.511,11.222,11.222,2.979,-26.532
10342,1,0.332,0.619,-10.263,17.28,17.28,-12.287,-22.55
10343,1,0.441,0.622,-32.119,19.796,19.796,13.022,-19.097
10344,1,0.558,0.729,-48.074,18.952,18.952,29.678,-18.395999999999997
10345,1,0.646,0.666,-48.754,31.835,31.835,33.542,-15.211999999999996
10346,1,0.355,0.392,-60.514,18.722,18.722,43.986,-16.528000000000006
10347,1,0.877,0.749,-40.618,20.23,20.23,37.0,-3.618000000000002
10348,1,0.33,0.437,-19.663,23.745,23.745,-4.524,-24.187
10349,1,0.511,0.76,20.143,6.602,6.602,-44.495,-24.351999999999997
10350,1,0.552,0.797,-35.076,29.626,29.626,13.185,-21.891
10351,1,0.675,0.831,-24.771,24.018,24.018,-5.206,-29.977
10352,1,0.471,0.471,-27.243,46.463,46.463,-3.832,-31.075
10353,1,0.305,0.486,-28.602,23.421,23.421,8.886,-19.716
10354,1,0.81,0.941,-64.048,31.584,31.584,53.713,-10.335
10355,1,0.529,0.525,-44.878,19.576,19.576,21.072,-23.806
10356,1,0.342,0.518,16.583,12.558,12.558,-39.317,-22.734
