frame,ok,h1_rmsd,h2_rmsd,alpha,beta,abs_beta,gamma,zeta_alpha_plus_gamma
2303,1,0.979,1.384,-11.163,47.495,47.495,-36.079,-47.242000000000004
2304,1,1.148,1.645,-5.425,42.19,42.19,-36.664,-42.089
2305,1,1.21,1.517,-12.908,43.568,43.568,-26.177,-39.085
2306,1,0.959,1.639,-19.323,40.17,40.17,-20.71,-40.033
2307,1,0.969,1.59,-13.464,42.744,42.744,-21.421,-34.885
2308,1,0.908,1.447,-10.649,52.635,52.635,-38.108,-48.757
2309,1,1.104,1.678,-17.416,42.598,42.598,-17.18,-34.596000000000004
2310,1,1.054,1.666,-16.565,43.505,43.505,-11.766,-28.331000000000003
2311,1,1.332,1.144,5.73,80.106,80.106,-42.745,-37.015
2312,1,1.449,1.237,0.2,85.582,85.582,-42.142,-41.942
2313,1,1.104,1.543,-3.055,47.8,47.8,-25.9,-28.955
2314,1,1.127,1.544,-14.396,41.539,41.539,-12.868,-27.264000000000003
2315,1,1.828,0.813,21.479,56.018,56.018,-8.988,12.491
2316,1,1.109,1.321,-3.961,77.921,77.921,-26.544,-30.505
2317,1,1.046,1.451,-12.45,41.962,41.962,-24.477,-36.927
2318,1,1.075,1.563,-13.212,36.22,36.22,-18.913,-32.125
2319,1,0.708,1.504,-22.864,37.035,37.035,-11.187,-34.051
2320,1,0.95,1.813,-1.871,37.969,37.969,-26.142,-28.012999999999998
2321,1,1.232,0.845,-17.448,61.363,61.363,-16.573,-34.021
2322,1,1.167,1.839,1.296,42.12,42.12,-30.156,-28.86
2323,1,1.232,1.87,1.961,42.085,42.085,-31.035,-29.074
2324,1,1.109,1.142,28.829,37.718,37.718,-45.889,-17.060000000000002
2325,1,1.163,1.035,33.031,40.163,40.163,-48.668,-15.637
2326,1,1.104,0.832,-7.96,70.295,70.295,-8.473,-16.433
2327,1,1.176,1.086,-7.031,71.97,71.97,-13.563,-20.594
2328,1,1.04,1.578,-3.615,45.115,45.115,-28.259,-31.874000000000002
2329,1,1.066,0.589,-5.712,73.871,73.871,-12.3,-18.012
2330,1,1.141,1.503,2.578,80.365,80.365,-41.584,-39.006
2331,1,1.164,1.534,8.245,78.176,78.176,-42.696,-34.451
2332,1,0.888,1.571,-4.342,46.852,46.852,-24.265,-28.607
2333,1,1.203,1.453,-5.766,43.117,43.117,-26.843,-32.609
2334,1,1.188,1.533,-3.054,41.4,41.4,-29.472,-32.526
2335,1,1.148,1.306,11.827,88.123,88.123,-41.157,-29.33
2336,1,1.119,1.1,9.329,89.692,89.692,-38.261,-28.932000000000002
2337,1,0.983,1.002,-12.16,73.415,73.415,-31.291,-43.451
2338,1,1.066,1.034,15.218,88.282,88.282,-42.288,-27.069999999999997
2339,1,1.083,1.097,23.395,92.056,92.056,-41.335,-17.94
2340,1,1.016,1.235,16.432,85.922,85.922,-41.727,-25.294999999999998
2341,1,0.977,1.041,3.213,69.991,69.991,-13.086,-9.873000000000001
2342,1,1.202,1.502,15.73,80.578,80.578,-42.734,-27.004
2343,1,1.163,0.97,16.772,54.726,54.726,-69.681,-52.909
2344,1,1.074,0.761,2.873,69.572,69.572,-6.669,-3.7959999999999994
2345,1,1.132,0.7,4.551,71.091,71.091,-11.049,-6.497999999999999
2346,1,1.173,1.026,0.873,69.851,69.851,-11.555,-10.682
2347,1,1.141,1.137,21.841,70.702,70.702,-4.192,17.649
2348,1,1.271,0.911,19.122,77.359,77.359,-3.917,15.205
2349,1,0.981,1.445,-8.832,43.454,43.454,-30.353,-39.185
2350,1,1.011,1.54,-10.937,43.484,43.484,-27.037,-37.974
2351,1,0.944,1.351,-13.098,45.426,45.426,-23.186,-36.284
2352,1,1.136,1.481,-15.826,44.868,44.868,-19.402,-35.228
2353,1,1.154,1.47,-6.008,49.007,49.007,-31.347,-37.355000000000004
2354,1,1.038,1.369,-10.584,51.623,51.623,-26.403,-36.986999999999995
2355,1,1.041,1.569,12.664,79.944,79.944,-43.299,-30.634999999999998
2356,1,1.122,1.07,14.068,80.918,80.918,-47.663,-33.595
2357,1,1.353,1.302,-18.234,45.276,45.276,-14.956,-33.19
2358,1,1.166,1.56,-16.026,48.912,48.912,-15.491,-31.517
2359,1,1.519,1.175,37.031,43.079,43.079,-52.206,-15.175000000000004
2360,1,1.351,1.576,-11.811,50.32,50.32,-18.609,-30.42
2361,1,1.274,0.988,26.581,43.232,43.232,-46.961,-20.38
2362,1,1.318,1.255,-10.76,58.825,58.825,-18.372,-29.131999999999998
2363,1,1.117,1.285,-14.467,57.943,57.943,-19.852,-34.319
2364,1,1.149,1.351,-17.283,54.039,54.039,-19.105,-36.388000000000005
2365,1,1.271,0.928,24.646,66.056,66.056,-24.268,0.3780000000000001
2366,1,1.381,0.814,28.087,58.649,58.649,-25.646,2.440999999999999
2367,1,1.344,1.084,15.843,43.003,43.003,-35.446,-19.602999999999998
2368,1,1.256,1.106,19.561,48.502,48.502,-38.244,-18.683
2369,1,0.926,1.314,13.594,45.776,45.776,-33.114,-19.519999999999996
2370,1,1.036,1.283,9.173,47.686,47.686,-25.707,-16.534
2371,1,1.266,1.166,12.38,45.553,45.553,-28.168,-15.787999999999998
2372,1,1.215,0.969,8.985,74.666,74.666,-47.294,-38.309
2373,1,0.781,1.391,-19.593,46.672,46.672,-14.136,-33.729
2374,1,1.045,1.316,-22.222,42.809,42.809,-15.335,-37.557
2375,1,0.953,1.323,-29.593,43.082,43.082,-7.477,-37.07
2376,1,0.751,1.449,-27.745,43.663,43.663,-12.871,-40.616
2377,1,0.82,1.41,-25.024,46.069,46.069,-14.373,-39.397
2378,1,1.519,0.865,22.414,53.702,53.702,-37.745,-15.330999999999996
2379,1,0.719,1.451,-34.676,48.394,48.394,-7.152,-41.828
2380,1,0.89,1.339,-51.087,47.386,47.386,10.32,-40.767
2381,1,0.738,1.374,-46.345,49.929,49.929,4.96,-41.385
2382,1,0.871,1.29,-42.355,46.909,46.909,1.605,-40.75
2383,1,1.113,1.169,7.331,45.009,45.009,-28.164,-20.833000000000002
2384,1,1.047,1.344,9.338,48.107,48.107,-30.384,-21.046
2385,1,1.314,0.664,27.281,50.973,50.973,-31.887,-4.606000000000002
2386,1,1.173,0.589,27.936,56.437,56.437,-32.989,-5.052999999999997
2387,1,1.332,0.632,35.2,57.428,57.428,-33.541,1.659000000000006
2388,1,1.389,0.667,31.433,58.928,58.928,-36.668,-5.234999999999999
2389,1,1.166,0.696,33.95,58.951,58.951,-42.806,-8.855999999999995
2390,1,1.195,1.115,4.623,48.828,48.828,-28.614,-23.991
2391,1,1.136,1.074,8.315,47.393,47.393,-33.496,-25.181000000000004
2392,1,1.259,1.236,7.029,39.786,39.786,-34.107,-27.078
2393,1,1.142,1.52,-46.858,44.798,44.798,8.087,-38.771
2394,1,1.103,1.591,-34.084,43.846,43.846,-3.686,-37.77
2395,1,1.012,1.438,-38.821,37.315,37.315,0.745,-38.076
2396,1,1.443,0.76,39.93,60.832,60.832,-38.79,1.1400000000000006
2397,1,1.463,0.843,41.863,57.099,57.099,-41.31,0.5529999999999973
2398,1,1.481,0.902,34.07,59.439,59.439,-38.294,-4.223999999999997
2399,1,1.488,0.922,29.595,55.809,55.809,-37.551,-7.956000000000003
2400,1,1.307,1.025,11.825,46.617,46.617,-67.711,-55.885999999999996
2401,1,1.403,0.754,10.834,47.408,47.408,-67.486,-56.652
2402,1,1.449,0.73,8.428,41.299,41.299,-64.955,-56.527
2403,1,1.205,1.486,-26.845,39.717,39.717,-13.041,-39.885999999999996
2404,1,1.434,1.469,-21.064,41.424,41.424,-17.125,-38.189
2405,1,1.376,1.478,-24.141,37.321,37.321,-12.565,-36.705999999999996
2406,1,0.999,1.078,16.966,35.921,35.921,-43.24,-26.274
2407,1,1.241,1.65,-37.835,34.09,34.09,1.583,-36.252
2408,1,1.144,1.415,-46.434,36.062,36.062,11.164,-35.269999999999996
2409,1,1.099,1.257,-38.508,39.53,39.53,3.264,-35.244
2410,1,1.323,1.301,18.878,40.886,40.886,-46.655,-27.777
2411,1,1.196,1.14,18.613,37.738,37.738,-45.135,-26.522
2412,1,1.191,0.825,4.122,56.517,56.517,-38.851,-34.729
2413,1,1.203,1.47,-39.432,47.039,47.039,8.007,-31.425000000000004
2414,1,1.001,1.64,-36.23,41.204,41.204,2.327,-33.903
2415,1,0.951,1.22,24.409,32.96,32.96,-54.836,-30.427
2416,1,1.072,1.625,-30.225,47.526,47.526,1.396,-28.829
2417,1,1.093,0.897,26.976,38.609,38.609,-53.377,-26.401000000000003
2418,1,1.301,0.87,13.131,66.045,66.045,-42.263,-29.131999999999998
2419,1,0.955,1.408,-25.185,42.882,42.882,-8.726,-33.911
2420,1,1.181,0.962,15.546,67.548,67.548,-41.269,-25.723
2421,1,0.915,1.376,-23.306,38.606,38.606,-11.383,-34.689
2422,1,1.192,1.164,13.648,69.68,69.68,-44.685,-31.037000000000003
2423,1,1.265,0.979,16.859,71.687,71.687,-50.151,-33.292
2424,1,0.988,1.439,-35.193,40.925,40.925,-6.598,-41.791
2425,1,1.27,0.793,13.895,65.263,65.263,-41.75,-27.855
2426,1,1.078,1.419,-21.044,40.824,40.824,-13.043,-34.087
2427,1,0.75,1.519,-29.947,38.216,38.216,-10.939,-40.885999999999996
2428,1,1.19,1.12,33.344,28.76,28.76,-57.017,-23.673000000000002
2429,1,0.656,1.331,-41.679,39.36,39.36,3.847,-37.832
2430,1,0.846,1.379,-38.485,39.735,39.735,-5.893,-44.378
2431,1,0.955,1.15,32.953,35.721,35.721,-56.262,-23.308999999999997
2432,1,0.86,1.35,-31.267,40.273,40.273,-11.069,-42.336
2433,1,1.286,1.131,70.904,43.576,43.576,-52.337,18.566999999999993
2434,1,1.208,0.745,73.338,43.791,43.791,-51.256,22.081999999999994
2435,1,1.257,0.946,78.772,50.611,50.611,-52.341,26.431000000000004
2436,1,0.836,1.212,-28.284,48.526,48.526,-13.033,-41.317
2437,1,0.835,1.438,-39.172,49.144,49.144,-7.774,-46.946
2438,1,1.511,0.737,-12.332,53.951,53.951,-12.078,-24.41
2439,1,1.106,1.338,-22.206,41.675,41.675,-19.003,-41.209
2440,1,1.146,1.154,9.275,41.921,41.921,-41.767,-32.492000000000004
2441,1,1.3,1.275,13.519,49.625,49.625,-41.727,-28.208
2442,1,1.241,0.838,13.705,69.203,69.203,-50.524,-36.819
2443,1,1.143,1.265,12.934,39.81,39.81,-37.523,-24.589000000000006
2444,1,1.097,1.083,12.787,37.589,37.589,-39.954,-27.167
2445,1,1.121,1.323,-16.82,49.599,49.599,-18.307,-35.126999999999995
2446,1,1.288,0.67,7.359,73.01,73.01,-55.725,-48.366
2447,1,1.051,1.088,12.338,34.765,34.765,-35.204,-22.866
2448,1,0.737,1.35,20.085,34.304,34.304,-41.339,-21.253999999999998
2449,1,0.878,1.262,19.024,37.063,37.063,-41.705,-22.680999999999997
2450,1,0.859,1.288,-21.925,48.228,48.228,-17.017,-38.942
2451,1,1.042,1.382,8.108,34.579,34.579,-36.2,-28.092000000000002
2452,1,0.749,0.896,52.527,35.173,35.173,-44.332,8.195
2453,1,1.037,1.1,57.154,39.279,39.279,-38.175,18.979000000000006
2454,1,1.326,0.796,7.879,57.208,57.208,-49.093,-41.214000000000006
2455,1,1.202,0.702,12.592,56.437,56.437,-55.902,-43.31
2456,1,1.128,0.797,12.792,59.063,59.063,-52.459,-39.667
2457,1,1.123,0.763,16.421,60.709,60.709,-51.387,-34.966
2458,1,1.166,0.754,16.203,57.501,57.501,-59.925,-43.721999999999994
2459,1,1.224,0.854,19.513,58.733,58.733,-63.356,-43.843
2460,1,1.011,0.957,7.511,47.162,47.162,-53.441,-45.93
2461,1,1.284,1.018,6.188,45.991,45.991,-51.541,-45.352999999999994
2462,1,1.342,0.825,4.017,49.083,49.083,-47.72,-43.702999999999996
2463,1,0.835,1.35,-36.506,44.539,44.539,-1.713,-38.219
2464,1,1.453,0.611,-3.694,42.829,42.829,-39.631,-43.325
2465,1,1.224,1.022,20.692,39.358,39.358,-36.979,-16.287
2466,1,1.087,1.238,20.71,38.488,38.488,-36.735,-16.025
2467,1,1.134,1.305,12.776,41.063,41.063,-36.049,-23.273
2468,1,0.94,1.3,11.562,40.46,40.46,-34.553,-22.991
2469,1,1.059,1.173,16.899,58.646,58.646,-58.213,-41.314
2470,1,1.123,1.015,16.151,53.357,53.357,-60.215,-44.06400000000001
2471,1,1.252,0.881,14.27,53.677,53.677,-59.399,-45.129000000000005
2472,1,1.382,0.804,18.495,52.852,52.852,-62.749,-44.254000000000005
2473,1,1.189,0.693,7.024,41.931,41.931,-63.256,-56.232
2474,1,1.228,0.769,-1.691,49.191,49.191,-48.94,-50.631
2475,1,1.235,0.776,4.085,52.529,52.529,-55.948,-51.863
2476,1,1.214,1.041,24.229,62.7,62.7,-67.306,-43.077
2477,1,1.249,0.864,23.054,54.137,54.137,-66.334,-43.28
2478,1,1.044,1.075,23.619,56.006,56.006,-62.741,-39.122
2479,1,1.176,0.489,-3.112,54.734,54.734,-22.707,-25.819000000000003
2480,1,1.183,1.156,18.919,53.681,53.681,-60.129,-41.209999999999994
2481,1,1.211,0.872,16.301,49.653,49.653,-57.797,-41.495999999999995
2482,1,1.163,0.703,17.208,64.909,64.909,-61.132,-43.924
2483,1,1.111,1.014,9.54,63.396,63.396,-54.051,-44.511
2484,1,1.125,0.741,8.566,64.597,64.597,-53.256,-44.69
2485,1,1.171,0.798,10.428,65.627,65.627,-54.138,-43.709999999999994
2486,1,1.258,0.97,7.502,59.035,59.035,-54.039,-46.537
2487,1,1.014,0.658,40.689,45.412,45.412,-37.367,3.3220000000000027
2488,1,1.075,0.856,34.621,45.495,45.495,-23.668,10.953000000000003
2489,1,1.111,0.736,34.408,43.65,43.65,-22.941,11.467000000000002
2490,1,0.964,0.842,30.055,44.847,44.847,-19.043,11.012
2491,1,1.377,0.597,39.784,39.438,39.438,-24.863,14.921
2492,1,1.322,0.789,33.84,46.098,46.098,-20.698,13.142000000000003
2493,1,1.162,0.776,26.263,47.666,47.666,-9.949,16.314
2494,1,1.301,0.953,30.495,40.331,40.331,-11.281,19.214
2495,1,1.247,0.846,37.006,40.217,40.217,-19.666,17.34
2496,1,0.98,0.642,41.472,43.648,43.648,-20.838,20.634
2497,1,1.339,1.433,-28.869,44.777,44.777,-13.261,-42.129999999999995
2498,1,0.865,0.996,42.473,48.309,48.309,-21.768,20.705
2499,1,1.539,0.693,-12.595,64.205,64.205,-47.208,-59.803
2500,1,1.426,0.517,-12.527,62.961,62.961,-49.005,-61.532000000000004
2501,1,1.587,0.652,3.659,49.367,49.367,-27.388,-23.729000000000003
2502,1,1.295,0.564,3.964,47.335,47.335,-22.856,-18.892000000000003
2503,1,1.13,1.313,-34.461,40.291,40.291,-4.395,-38.855999999999995
2504,1,1.13,0.752,2.324,55.859,55.859,-18.131,-15.807
2505,1,1.374,0.678,1.228,56.872,56.872,-15.822,-14.594
2506,1,1.144,0.804,-7.113,59.478,59.478,-10.984,-18.097
2507,1,1.621,0.796,-7.958,56.702,56.702,-7.078,-15.036000000000001
2508,1,1.292,0.624,-15.438,57.89,57.89,-4.838,-20.276
2509,1,1.312,0.837,-10.574,59.385,59.385,-12.185,-22.759
2510,1,1.506,0.714,-13.013,51.433,51.433,-8.327,-21.34
2511,1,1.567,0.709,-15.497,51.378,51.378,-6.515,-22.012
2512,1,1.02,1.301,-27.111,40.144,40.144,-18.069,-45.18
2513,1,1.338,0.808,-0.178,54.945,54.945,-13.437,-13.615
2514,1,1.029,0.946,12.213,58.816,58.816,-52.638,-40.425
2515,1,0.997,0.831,7.917,56.001,56.001,-52.276,-44.359
2516,1,1.107,0.949,-9.47,62.327,62.327,-9.159,-18.629
2517,1,1.174,0.724,11.653,49.692,49.692,-56.35,-44.697
2518,1,1.241,0.908,5.366,61.236,61.236,-20.878,-15.512
2519,1,1.33,1.009,0.423,60.414,60.414,-18.356,-17.933000000000003
2520,1,1.496,0.761,6.015,61.113,61.113,-25.172,-19.157
2521,1,1.302,0.709,4.501,62.358,62.358,-20.255,-15.753999999999998
2522,1,1.191,1.17,1.26,50.506,50.506,-59.852,-58.592
2523,1,1.322,1.055,2.251,54.881,54.881,-59.707,-57.456
2524,1,1.449,0.879,0.086,53.635,53.635,-63.093,-63.007000000000005
2525,1,1.365,1.046,-0.476,53.345,53.345,-63.045,-63.521
2526,1,1.629,1.111,0.196,54.674,54.674,-63.221,-63.025
2527,1,1.494,0.956,-0.737,49.29,49.29,-63.241,-63.978
2528,1,1.12,0.964,5.404,52.026,52.026,-48.562,-43.158
2529,1,1.157,0.885,10.752,51.262,51.262,-53.099,-42.346999999999994
2530,1,1.092,0.87,4.364,52.181,52.181,-51.571,-47.207
2531,1,0.939,1.213,3.246,48.581,48.581,-49.215,-45.969
2532,1,1.094,1.218,9.922,52.406,52.406,-53.209,-43.287000000000006
2533,1,1.186,1.094,15.045,50.706,50.706,-57.669,-42.623999999999995
2534,1,1.109,0.791,16.009,56.698,56.698,-57.085,-41.076
2535,1,0.861,0.801,16.112,56.432,56.432,-55.662,-39.55
2536,1,1.325,0.615,12.223,56.437,56.437,-52.563,-40.34
2537,1,1.333,0.44,-12.419,46.515,46.515,-7.905,-20.324
2538,1,1.547,0.522,-14.467,53.715,53.715,-0.713,-15.18
2539,1,1.632,0.611,-15.061,55.988,55.988,-4.498,-19.559
2540,1,1.574,0.616,-14.941,52.071,52.071,-3.5,-18.441000000000003
2541,1,1.746,0.607,-16.209,53.225,53.225,-0.387,-16.596
2542,1,1.304,0.73,-19.728,55.939,55.939,-3.788,-23.516000000000002
2543,1,1.041,1.0,9.809,40.337,40.337,-27.419,-17.61
2544,1,1.3,0.845,10.3,53.333,53.333,-49.347,-39.047
2545,1,0.878,1.328,20.037,37.466,37.466,-39.161,-19.124000000000002
2546,1,1.027,1.322,16.856,40.516,40.516,-34.551,-17.695
2547,1,1.341,0.68,22.962,70.35,70.35,-32.975,-10.013000000000002
2548,1,1.403,0.634,20.88,68.572,68.572,-28.417,-7.537000000000003
2549,1,1.214,1.546,-29.03,40.959,40.959,-14.07,-43.1
2550,1,1.192,1.639,-25.268,42.743,42.743,-11.877,-37.145
2551,1,1.002,1.314,11.817,48.905,48.905,-38.227,-26.409999999999997
2552,1,1.16,0.828,35.538,59.983,59.983,-45.125,-9.587000000000003
2553,1,1.237,0.908,35.955,62.646,62.646,-49.608,-13.652999999999999
2554,1,1.059,0.78,36.949,55.746,55.746,-49.857,-12.908000000000001
2555,1,1.448,0.701,-3.547,46.601,46.601,1.145,-2.402
2556,1,0.984,1.273,8.81,51.04,51.04,-30.23,-21.42
2557,1,1.457,0.815,-4.162,50.196,50.196,2.498,-1.6639999999999997
2558,1,0.92,1.106,4.178,42.865,42.865,-25.597,-21.419
2559,1,1.089,1.281,3.212,37.523,37.523,-25.329,-22.117
2560,1,1.695,1.463,-18.411,38.844,38.844,-12.717,-31.128
2561,1,1.368,0.765,-1.414,50.444,50.444,-10.876,-12.29
2562,1,1.517,0.624,0.822,45.429,45.429,-11.631,-10.809000000000001
2563,1,1.133,1.57,-33.85,48.218,48.218,3.667,-30.183
2564,1,0.961,1.054,14.289,48.747,48.747,-38.864,-24.574999999999996
2565,1,1.052,1.173,7.035,45.529,45.529,-33.891,-26.855999999999998
2566,1,1.313,1.141,0.834,47.292,47.292,-56.409,-55.574999999999996
2567,1,1.064,1.185,13.881,48.262,48.262,-32.878,-18.997
2568,1,1.183,0.902,22.671,65.403,65.403,-55.391,-32.72
2569,1,1.068,1.248,4.929,44.807,44.807,-29.565,-24.636000000000003
2570,1,1.096,1.136,9.618,50.713,50.713,-34.025,-24.406999999999996
2571,1,1.482,0.925,40.023,55.917,55.917,-45.849,-5.825999999999993
2572,1,1.212,0.872,35.435,54.269,54.269,-42.431,-6.995999999999995
2573,1,1.27,0.814,35.444,57.167,57.167,-41.542,-6.097999999999999
2574,1,1.256,0.77,37.203,58.39,58.39,-45.612,-8.408999999999999
2575,1,1.405,0.849,34.327,53.068,53.068,-45.948,-11.621000000000002
2576,1,1.128,0.704,37.781,56.91,56.91,-47.504,-9.722999999999999
2577,1,1.268,1.076,7.227,46.649,46.649,-30.101,-22.874
2578,1,1.109,1.262,5.201,46.589,46.589,-26.664,-21.463
2579,1,1.129,1.18,2.127,62.039,62.039,-11.092,-8.965
2580,1,1.029,1.063,-0.97,62.194,62.194,-10.404,-11.374
2581,1,0.987,1.227,3.119,46.57,46.57,-26.053,-22.934
2582,1,1.49,1.011,3.3,56.819,56.819,-11.456,-8.155999999999999
2583,1,1.11,0.889,5.971,64.848,64.848,-11.557,-5.586
2584,1,1.091,1.065,7.516,46.98,46.98,-24.827,-17.311
2585,1,1.11,0.97,2.328,63.829,63.829,-12.8,-10.472000000000001
2586,1,1.209,0.923,2.057,69.313,69.313,-9.829,-7.772
2587,1,1.357,0.954,5.762,69.151,69.151,-14.39,-8.628
2588,1,1.376,0.803,9.614,60.441,60.441,-19.685,-10.070999999999998
2589,1,1.304,1.212,14.784,49.922,49.922,-35.777,-20.993000000000002
2590,1,1.159,1.027,13.383,51.094,51.094,-32.608,-19.224999999999998
2591,1,1.001,1.263,12.547,46.605,46.605,-29.642,-17.095
2592,1,1.221,1.03,13.079,38.728,38.728,-36.272,-23.192999999999998
2593,1,1.088,1.287,19.912,41.879,41.879,-40.212,-20.300000000000004
2594,1,1.224,1.405,20.035,40.279,40.279,-36.312,-16.276999999999997
2595,1,1.154,1.364,25.631,40.741,40.741,-41.424,-15.793
2596,1,1.347,0.867,25.145,36.103,36.103,-42.543,-17.398
2597,1,1.377,0.818,-1.174,34.464,34.464,-56.463,-57.637
2598,1,1.283,1.156,17.582,35.338,35.338,-37.657,-20.074999999999996
2599,1,1.285,1.092,15.478,35.684,35.684,-35.343,-19.865000000000002
2600,1,1.004,1.133,14.891,41.518,41.518,-30.038,-15.147
2601,1,1.255,1.183,29.358,38.904,38.904,-45.393,-16.035
2602,1,0.859,1.095,-5.712,67.52,67.52,-18.039,-23.751
2603,1,1.154,1.014,-5.596,62.858,62.858,-20.851,-26.447
2604,1,1.399,1.117,26.436,40.066,40.066,-41.576,-15.14
2605,1,0.939,0.964,24.101,38.603,38.603,-35.773,-11.672000000000004
2606,1,1.089,1.21,22.799,40.799,40.799,-38.778,-15.979
2607,1,1.067,1.295,27.574,41.495,41.495,-46.057,-18.483
2608,1,1.203,0.827,-11.21,45.788,45.788,-46.295,-57.505
2609,1,1.153,1.493,27.729,37.367,37.367,-45.887,-18.158
2610,1,1.103,0.981,26.565,34.319,34.319,-48.552,-21.987
2611,1,1.116,1.092,21.215,36.907,36.907,-43.068,-21.852999999999998
2612,1,1.149,1.257,23.883,36.422,36.422,-45.954,-22.071
2613,1,1.177,0.833,22.087,38.354,38.354,-39.594,-17.507
2614,1,1.169,1.074,16.724,36.465,36.465,-35.238,-18.514
2615,1,1.407,1.062,14.255,42.567,42.567,-33.126,-18.870999999999995
2616,1,1.382,0.989,13.741,43.949,43.949,-29.651,-15.91
2617,1,1.579,1.026,11.813,42.454,42.454,-28.212,-16.399
2618,1,1.505,0.754,27.971,51.965,51.965,-61.807,-33.836
2619,1,1.238,0.717,24.044,56.011,56.011,-60.044,-36.0
2620,1,1.447,0.761,21.245,59.128,59.128,-56.465,-35.22
2621,1,1.11,0.716,25.278,60.403,60.403,-52.439,-27.161
2622,1,1.35,0.643,4.733,55.906,55.906,-13.036,-8.303
2623,1,1.356,0.836,10.916,39.589,39.589,-46.13,-35.214
2624,1,1.273,0.661,28.432,58.567,58.567,-54.131,-25.699
2625,1,1.503,1.142,1.815,27.333,27.333,-29.914,-28.099
2626,1,1.003,1.134,-0.855,29.785,29.785,-24.995,-25.85
2627,1,1.088,0.834,34.166,64.544,64.544,-59.04,-24.874000000000002
2628,1,1.219,1.026,-4.026,52.967,52.967,-49.215,-53.241
2629,1,1.485,1.035,-2.278,52.207,52.207,-49.107,-51.385
2630,1,1.151,0.875,31.645,62.893,62.893,-57.617,-25.971999999999998
2631,1,1.466,0.958,2.571,51.924,51.924,-50.182,-47.611000000000004
2632,1,1.209,0.631,13.616,53.079,53.079,-34.527,-20.911
2633,1,1.43,0.628,10.184,49.467,49.467,-28.237,-18.052999999999997
2634,1,0.994,0.925,4.465,51.685,51.685,-25.824,-21.359
2635,1,1.203,0.977,-7.754,47.112,47.112,-51.082,-58.836
2636,1,1.379,1.169,-9.806,49.323,49.323,-52.154,-61.96
2637,1,1.071,0.901,-4.89,48.574,48.574,-22.14,-27.03
2638,1,1.066,1.024,7.905,36.262,36.262,-30.476,-22.570999999999998
2639,1,1.245,0.83,20.711,48.558,48.558,-58.56,-37.849000000000004
2640,1,1.225,0.907,15.156,50.573,50.573,-50.247,-35.091
2641,1,1.268,0.901,7.547,47.146,47.146,-44.301,-36.754000000000005
2642,1,1.259,0.74,-4.385,42.871,42.871,-21.4,-25.784999999999997
2643,1,1.257,0.929,-8.656,45.111,45.111,-19.697,-28.353
2644,1,1.269,1.058,12.902,40.706,40.706,-38.687,-25.784999999999997
2645,1,1.065,0.96,-0.78,45.626,45.626,-61.324,-62.104
2646,1,1.021,1.021,-3.473,40.589,40.589,-22.093,-25.566
2647,1,1.257,0.777,-2.593,39.994,39.994,-21.752,-24.345
2648,1,1.278,0.953,4.731,43.944,43.944,-61.127,-56.396
2649,1,1.35,0.9,10.555,42.425,42.425,-65.065,-54.51
2650,1,1.177,1.137,17.944,44.695,44.695,-76.388,-58.444
2651,1,1.264,0.632,14.753,54.14,54.14,-58.521,-43.768
2652,1,1.298,0.693,24.846,51.294,51.294,-66.098,-41.251999999999995
2653,1,1.579,1.173,32.724,38.85,38.85,-49.266,-16.542
2654,1,1.511,1.299,34.144,42.75,42.75,-48.76,-14.616
2655,1,1.411,1.129,28.481,40.152,40.152,-44.025,-15.543999999999997
2656,1,1.246,1.037,22.078,38.37,38.37,-39.893,-17.815
2657,1,1.501,1.2,27.287,40.654,40.654,-47.799,-20.512
2658,1,1.381,1.131,26.137,39.277,39.277,-43.919,-17.781999999999996
2659,1,1.158,0.722,19.768,48.551,48.551,-42.924,-23.156
2660,1,1.282,0.831,16.729,52.317,52.317,-40.298,-23.569000000000003
2661,1,0.983,0.81,23.315,43.27,43.27,-44.776,-21.461000000000002
2662,1,1.273,0.925,27.825,47.246,47.246,-46.062,-18.237
2663,1,1.428,1.077,23.678,46.436,46.436,-41.548,-17.87
2664,1,1.367,0.865,10.053,39.059,39.059,-64.107,-54.054
2665,1,1.536,1.018,25.539,39.376,39.376,-46.866,-21.326999999999998
2666,1,1.581,1.162,28.958,40.758,40.758,-49.151,-20.193000000000005
2667,1,1.517,0.896,36.846,37.489,37.489,-56.217,-19.371000000000002
2668,1,1.332,0.727,17.351,52.15,52.15,-31.942,-14.591000000000001
2669,1,1.091,0.696,20.334,48.107,48.107,-35.57,-15.236
2670,1,1.35,0.945,8.864,36.475,36.475,-64.022,-55.158
2671,1,1.437,1.13,31.554,38.676,38.676,-48.563,-17.009000000000004
2672,1,1.3,0.874,9.642,41.901,41.901,-66.242,-56.60000000000001
2673,1,1.201,0.995,8.989,46.738,46.738,-60.658,-51.669
2674,1,1.619,0.853,12.668,39.932,39.932,-65.707,-53.038999999999994
2675,1,1.179,0.896,12.406,41.994,41.994,-63.003,-50.597
2676,1,1.374,1.03,16.751,43.94,43.94,-66.8,-50.04899999999999
2677,1,1.224,1.515,27.806,42.081,42.081,-42.691,-14.885000000000002
2678,1,1.379,0.9,7.483,44.966,44.966,-58.572,-51.089000000000006
2679,1,1.318,0.819,46.811,52.821,52.821,-46.63,0.18099999999999739
2680,1,1.483,0.957,48.895,55.776,55.776,-50.58,-1.6849999999999952
2681,1,1.712,0.568,45.399,58.871,58.871,-47.721,-2.3219999999999956
